No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
2,18,68.1106,56.1017,2.76043,2.49466,1782.3,183.419,-0.242481,-34.2367,72987.2,614.189,1,1,1,2,2,0
2,19,68.3706,55.8835,2.69239,2.64546,1714.63,246.361,-10.4233,-36.6856,71229.2,679.799,1,1,1,2,2,0
2,20,68.166,56.3928,3.07867,3.0814,1633.19,94.5526,-3.95576,-34.9767,87578.3,632.254,1,1,1,2,3,0
2,21,67.9999,56.6491,3.36121,3.13331,1602.22,101.268,-0.707892,-31.5766,92761.7,672.183,1,1,2,3,4,0
2,22,67.0789,57.5244,2.32655,2.42713,1749.54,286.633,-8.68583,-30.9531,60563.3,634.645,1,1,1,1,1,0
2,23,67.0554,57.4124,2.40741,2.69344,1607.57,231.655,-2.65698,-31.6599,61098.2,590.97,1,1,1,1,1,0
2,24,67.1788,57.0121,2.64049,2.62127,1685.46,211.336,2.39171,-28.1928,70668.3,622.254,1,1,1,1,1,0
2,25,66.8521,57.2462,2.41129,2.44426,1957.13,258.022,-0.583486,-29.8784,70583.9,672.947,1,1,1,1,1,0
2,26,66.8977,57.481,2.40142,2.61876,1896.7,192.694,-9.39921,-23.4665,72237.2,627.142,1,1,1,1,1,0
2,27,66.3844,57.5596,2.19589,2.55777,1819.24,173.488,-3.10017,-20.9317,62179.6,543.817,1,1,1,1,1,0
2,28,66.1866,57.7999,2.22707,2.6004,1982.93,159.997,-1.22649,-27.9348,71058.3,591.74,1,1,1,1,1,0
2,29,66.477,57.6635,2.33808,2.65522,2039.77,111.917,-5.19203,-27.9845,78414.3,592.284,1,1,1,1,1,0
2,30,66.6185,57.5174,2.2425,2.74592,1970.08,124.701,-8.85167,-29.3651,75013.8,577.266,1,1,1,1,1,0
2,31,66.687,57.5967,2.43173,2.71865,1979.23,86.1729,-5.02591,-31.4581,81685.4,589.183,1,1,2,3,4,0
2,32,66.8343,56.8133,2.44463,2.74575,1575.85,90.6538,-4.21618,-22.4775,64536.7,492.769,1,1,2,3,4,0
2,33,67.4285,55.8451,2.31817,2.75667,1290.1,122.534,-5.45413,-18.6539,49785.5,425.172,1,1,2,2,3,0
2,34,67.6287,55.6744,2.49568,2.75018,1321.05,84.91,-7.19081,-20.2218,56240.7,426.58,1,1,2,2,3,0
2,35,67.2735,55.8585,2.18168,2.38764,1504.74,151.666,0.265531,-22.4274,49577.6,451.763,1,1,2,2,3,0
2,36,67.1686,56.2512,1.91944,2.37254,1639.94,252.263,0.35075,-38.1885,43844.1,502.166,1,1,2,2,4,0
2,37,68.0613,55.5225,2.65052,2.74891,1971.62,175.312,-4.95337,-26.6462,86254.6,695.355,1,1,2,2,3,0
2,38,67.7373,55.1513,2.40192,2.49447,1818.48,272.596,1.94286,-30.342,65000.7,653.13,1,1,2,2,3,0
2,39,67.724,54.8906,2.47643,2.47606,1849.36,174.677,-2.16738,-29.1425,72294.7,619.254,1,1,2,2,3,0
2,40,67.6053,55.4113,2.49205,2.30499,1691.46,201.234,0.92355,-37.3829,59441.9,558.278,1,1,2,2,3,0
2,41,68.3583,55.3192,2.82181,2.6256,1509.26,147.41,-14.2569,-28.5929,66346.1,550.018,1,1,2,2,3,0
2,42,68.8186,55.3357,2.96314,2.70725,1715.27,100.142,-19.4789,-26.788,82127.4,607.077,1,1,2,2,3,0
2,43,68.0681,55.8382,2.59128,2.33349,1741.74,280.378,11.2272,-36.4389,62405,644.491,1,1,2,2,3,0
2,44,68.2943,55.3266,2.79692,2.64644,1710.01,136.379,-1.6054,-23.1146,75059.4,587.716,1,1,2,2,3,0
2,45,68.5177,54.6252,2.53502,2.57012,1713.27,121.595,-4.71434,-16.983,67613.3,535.154,1,1,1,2,1,0
2,46,68.5146,54.7254,2.46023,2.36164,1752.4,163.488,-3.55586,-23.5998,61480.4,537.308,1,1,1,1,1,0
2,47,68.6838,54.7925,2.52857,2.37481,1893.4,194.648,-14.9018,-26.3427,69743.5,623.692,1,1,1,1,1,0
2,48,68.4855,54.5917,2.4422,2.34576,1566.4,180.461,-9.3781,-15.4046,54580.8,513.26,1,1,1,2,1,0
2,49,68.1818,54.7268,2.52283,2.35803,1507.62,199.271,1.28323,-21.68,53143.5,510.609,1,1,2,2,4,0
2,50,67.9442,55.5456,2.63686,2.68472,1828.52,187.072,-6.48335,-29.4174,76942.8,649.964,1,1,2,3,4,0
2,51,67.1288,56.1837,2.34478,2.90862,1853.46,177.239,-1.77489,-28.4671,76476.8,635.195,1,1,2,2,3,0
2,52,66.8198,56.7909,2.14462,3.29781,1607.81,237.005,1.55105,-6.45963,63048.5,618.68,1,1,1,2,1,0
2,53,66.7518,56.9197,2.13933,3.23833,1564.54,254.039,8.81243,-8.60653,58389,608.592,1,1,1,2,1,0
2,54,66.8056,56.6541,2.27879,2.95066,1783.49,191.638,4.25078,-28.1106,70793.4,623.675,1,1,1,2,2,0
2,55,66.8548,56.1033,2.45876,2.45571,2065.31,190.569,1.63994,-22.0819,78560.2,655.047,1,1,1,2,2,0
2,56,66.6295,56.239,2.29458,2.14091,2172.55,280.365,0.0789262,-30.2881,65118.8,655.509,1,1,1,2,2,0
2,57,66.2876,56.7048,2.31762,2.54384,2194.11,161.672,-3.65561,-24.0985,79016.2,643.42,1,1,1,2,2,0
2,58,66.2633,57.0691,2.08024,2.40971,2375.29,212.702,-4.95794,-25.9704,73159.6,630.609,1,1,1,2,2,0
2,59,66.5713,57.2128,2.19162,2.38559,2340.92,207.03,-8.78933,-29.4295,75496.6,651.426,1,1,1,2,2,0
2,60,66.9626,56.6049,2.62667,2.66223,1884.02,174.137,-2.45482,-31.6194,78529.6,649.58,1,1,1,2,2,0
2,61,67.3299,55.9179,2.7025,2.93865,1801.55,181.031,-7.07526,-30.8039,83168.5,697.118,1,1,1,1,1,0
2,62,67.4307,55.7166,2.55657,2.95297,1898.64,160.282,-2.364,-15.9059,85674,687.254,1,1,1,1,1,0
2,63,67.6164,56.0385,2.41671,2.58019,2086.69,234.791,-8.78359,-29.4772,79092.9,694.509,1,1,1,1,1,0
2,64,67.157,56.2468,2.19728,2.57236,2154.84,190.169,-7.18907,-34.393,75339.9,633.183,1,1,1,1,1,0
2,65,66.983,56.4097,2.13625,2.34535,2104.98,259.269,-1.28494,-37.9789,64284,640.337,1,1,1,1,1,0
2,66,67.1924,56.7066,2.49487,2.40063,2067.85,354.398,-24.8395,-38.2505,66737.9,746.959,1,1,1,1,1,0
2,67,67.1912,56.6957,2.20822,2.79611,1968.61,263.095,-11.4197,-34.5253,73339.7,706.527,1,1,1,1,1,0
2,68,66.8861,56.9226,2.41332,3.62526,1288.07,150.937,-4.55592,-11.83,62308.7,541.189,1,1,1,1,1,0
2,69,67.0036,56.6125,2.31895,3.3833,1221.16,157.483,-4.86002,-17.406,55213,493.012,1,1,1,1,1,0
2,70,67.2128,56.2431,2.43993,3.6547,1010.35,132.318,-2.21555,-16.1452,49191.1,429.781,1,1,2,3,4,0
2,71,67.3498,55.7396,2.52478,3.34158,1009.75,128.722,0.0939568,-16.6642,48421.5,428.438,1,1,2,3,4,0
2,72,68.6649,55.5176,2.61355,2.4673,1219.76,162.363,-8.014,-19.401,47880.1,451.763,1,1,2,3,4,0
2,73,69.1396,55.5358,2.94629,2.55554,1228.48,120.854,-6.5093,-22.3904,55328.8,456.107,1,1,2,3,4,0
2,74,68.3723,54.957,3.03799,2.6145,1108.08,101.895,1.65914,-16.4879,51491.1,426.065,1,1,2,2,3,0
2,75,68.2828,54.9282,2.71723,2.52063,1081.7,136.591,2.65961,-22.208,44531.7,408.527,1,1,2,2,3,0
2,76,68.5861,55.4792,2.3851,2.50178,1183.16,153.486,-1.9304,-25.3368,41946.6,407.444,1,1,2,2,3,0
2,77,68.2489,55.1613,2.7958,2.51897,1124.96,112.866,3.78113,-20.1291,47398.3,396.87,1,1,2,2,3,0
2,78,68.4821,55.143,2.68943,2.53684,1101.48,138.071,4.82278,-25.7343,45131.8,401.905,1,1,2,2,3,0
2,79,69.1467,54.821,2.62583,2.65962,1043.1,133.368,-1.82877,-22.693,44231.3,403.68,1,1,2,2,3,0
2,80,68.8197,54.2724,2.70063,2.70296,882.382,121.519,-2.23546,-12.0777,39416.6,356.32,1,1,2,2,3,0
2,81,68.0708,54.699,2.67485,2.60229,840.271,143.651,-2.56036,-13.1676,35103.7,353.112,1,1,1,1,1,0
2,82,67.8704,55.0379,2.4071,2.49636,1093.24,136.71,-3.29926,-22.1659,40139.3,370.817,1,1,1,1,1,0
2,83,68.0302,54.9696,2.22736,2.4162,1000.87,151.655,-3.54708,-18.8279,33104.7,358.29,1,1,1,1,1,0
2,84,68.0596,55.042,2.63688,2.66911,865.648,103.212,-0.654823,-15.2142,37424.7,324.503,1,1,1,1,1,0
2,85,68.045,55.3321,2.62177,2.78739,921.053,124.861,1.27006,-19.285,39194.2,356.71,1,1,1,1,1,0
2,86,68.224,55.241,3.09966,3.08398,1033.59,37.049,3.19346,-22.4986,55798.2,383.172,1,1,1,1,1,0
2,87,68.5137,54.6786,3.08802,3.00547,1030.33,51.9249,-1.00037,-14.1402,54330.3,396.373,1,1,1,1,1,0
2,88,68.4672,54.9452,2.74663,2.55702,1101.57,129.443,-0.517418,-20.2815,46275.4,423.473,1,1,1,1,1,0
2,89,68.4865,55.3013,2.57511,2.37361,1218.63,152.36,1.2173,-25.084,45280.1,417.367,1,1,1,1,1,0
2,90,68.6546,55.1116,2.34814,2.26975,955.365,152.597,-4.62566,-16.5428,31399.3,328,1,1,1,1,1,0
2,91,68.144,55.1472,2.21909,2.22363,872.982,145.091,-0.0123651,-17.4076,26711.6,293.426,1,1,1,1,1,0
2,92,67.7313,55.0077,2.36222,2.28034,1007.73,145.173,4.52367,-17.0708,33462.1,336.467,1,1,1,1,1,0
2,93,68.2078,55.0992,2.33927,2.30673,1183.09,150.445,-4.70268,-17.2147,39313.4,375.337,1,1,1,1,1,0
2,94,68.0196,55.2134,2.21388,2.40161,1121.11,157.189,-4.58792,-24.9179,36764.1,368.503,1,1,1,1,1,0
2,95,67.977,55.3939,2.37823,2.61614,1011.57,125.019,0.409094,-21.1535,38228.1,356.432,1,1,1,1,1,0
2,96,67.7613,55.802,2.19253,2.6385,908.346,184.207,4.69642,-16.6651,30891,373.775,1,1,1,1,1,0
2,97,67.8022,55.9485,2.29762,3.07946,918.76,132.813,-1.0151,-17.9874,38448.1,374.757,1,1,1,1,1,0
2,98,67.9669,55.5312,2.51407,3.30284,721.684,117.392,-1.52402,-14.0504,34408.5,324.302,1,1,1,1,1,0
2,99,67.8764,55.1853,2.34182,2.78136,749.658,137.181,2.25174,-9.90672,29660.6,307.592,1,1,1,1,1,0
2,100,68.1477,55.4675,2.22561,2.41634,899.513,150.785,1.69843,-16.3102,29767,323.059,1,1,1,1,2,0
2,101,68.5561,55.9947,2.20128,2.50813,1013.5,164.705,-2.7641,-18.5824,34386.4,373.74,,,,,,0
3,1,106.996,208.979,2.63489,2.28363,1102.46,177.793,-5.58574,-22.9206,40435.2,424.065,1,1,2,2,3,0
3,2,106.467,208.707,3.33519,2.47745,910.625,146.639,2.2443,-18.1179,42803.8,407.657,1,1,2,2,3,0
3,3,106.258,208.475,3.65797,2.62561,864.463,88.5671,0.383292,-11.3186,47298.6,378.189,1,1,2,2,3,0
3,4,105.645,209.037,2.58852,1.95861,690.541,235.407,9.40701,-29.9642,19523.7,333.331,1,1,2,2,3,0
3,5,105.222,208.605,2.78473,2.21548,710.576,196.175,17.2304,-17.6312,27359,372.586,1,1,2,2,3,0
3,6,105.176,208.406,3.76776,2.67287,697.278,135.703,19.0982,-11.792,39401.3,391.692,1,1,2,2,4,0
3,7,106.175,208.839,3.38699,2.32728,592.779,182.634,10.82,-20.049,26877.3,348.201,1,1,2,2,3,0
3,8,106.056,208.37,3.38715,2.32797,637.723,149.118,6.97545,-11.5815,29486.1,326.154,1,1,2,2,3,0
3,9,105.434,208.694,2.86752,2.53605,692.691,136.14,2.8327,-11.3664,29910.2,327.124,1,1,1,1,1,0
3,10,105.31,209.105,2.68745,2.47677,680.871,126.456,0.449313,-15.5213,26801.5,290.308,1,1,1,1,1,0
3,11,105.277,209.02,2.96778,2.47876,674.702,96.103,1.75553,-12.6345,29114.6,270.58,1,1,1,1,1,0
3,12,105.173,209.215,2.68356,2.10262,733.936,153.512,7.07964,-14.0955,24582.3,293.391,1,1,1,1,1,0
3,13,105.405,209.389,2.78477,2.19742,738.701,157.975,6.46363,-17.72,27662.3,325.787,1,1,1,1,1,0
3,14,105.21,209.351,2.85599,2.37696,640.35,157.398,11.8722,-12.8043,26038.6,309.254,1,1,1,1,1,0
3,15,105.16,209.35,2.49178,2.13864,604.404,197.841,14.0004,-20.4265,16463.1,287.414,1,1,1,1,1,0
3,16,105.693,208.703,2.95323,2.15638,801.34,130.413,5.3906,-6.61123,30541.2,313.604,1,1,1,1,1,0
3,17,105.609,208.979,2.67496,2.06674,909.639,151.718,3.33497,-18.3633,30684.9,338.42,1,1,1,1,1,0
3,18,105.74,208.928,2.43583,1.89847,967.544,189.062,-4.8639,-19.5395,27690.8,352.278,1,1,1,1,1,0
3,19,105.588,208.831,2.495,2.27111,973.623,161.765,-7.67905,-19.012,33808.6,356.107,1,1,1,1,1,0
3,20,105.742,208.739,3.00227,2.64591,995.559,94.1267,-5.46931,-11.1031,45980.8,375.509,1,1,1,1,1,0
3,21,105.961,209.098,3.05931,2.39889,843.651,115.943,0.52146,-17.7163,36564.3,334.473,1,1,2,2,3,0
3,22,106.88,208.697,3.77012,2.32836,778.234,142.599,4.81814,-15.6272,37564.2,368.396,1,1,1,2,3,0
3,23,107.272,208.567,3.87819,2.50825,943.462,121.294,2.1147,-8.58228,48802.4,421.722,1,1,1,2,2,0
3,24,106.984,208.946,3.2972,2.59,1181.9,128.713,-5.67879,-15.8429,58023.2,486.024,1,1,1,1,1,0
3,25,106.376,208.805,2.88641,2.31175,1226.81,179.923,-6.92179,-12.0313,48298.9,472.751,1,1,1,1,1,0
3,26,106.194,208.759,2.49535,2.15997,1502.16,189.682,-3.8241,-17.5989,49799.7,487.112,1,1,1,1,1,0
3,27,106.123,208.681,2.44576,2.25431,1571.56,168.042,-7.68127,-14.73,53277.8,487.846,1,1,1,1,1,0
3,28,106.26,208.513,2.47994,2.34371,1429.41,187.244,-15.7288,-20.2511,50735.8,488.686,1,1,1,1,1,0
3,29,106.278,208.288,2.50073,2.48317,1567.15,145.7,-12.9436,-14.6226,59201.5,496.438,1,1,1,1,1,0
3,30,105.998,208.564,2.50976,2.40216,1395.42,196.121,-6.75236,-20.8266,51316,501.426,1,1,1,1,1,0
3,31,106.014,208.88,2.56887,2.50204,1428.25,184.773,-8.26252,-25.0505,55387.3,508.923,1,1,1,1,1,0
3,32,105.959,208.777,2.78961,2.6724,1440.12,133.783,-1.42576,-22.1923,63795.3,520.195,1,1,1,1,1,0
3,33,106.22,208.726,3.77548,2.89931,1583.58,-170.653,3.10943,-55.9485,105071,495.757,1,1,1,1,1,0
3,34,106.597,208.015,2.81645,2.39011,1256.45,136.954,-4.32187,-15.9546,51515,443.787,1,1,1,1,1,0
3,35,106.917,208.032,2.65324,2.49065,1268.2,140.395,-7.67467,-12.6564,50659.6,436.982,1,1,1,1,1,0
3,36,106.801,208.446,2.79257,2.76737,1302.36,74.9773,-3.01555,-18.7768,59638.8,440.941,1,1,1,1,1,0
3,37,106.815,208.48,3.40623,3.01483,1284.54,-43.6533,-5.97337,-31.8427,76051.9,442.314,1,1,1,1,1,0
3,38,106.96,208.72,3.08534,2.37839,997.284,205.262,-9.83919,-25.2573,41250.1,439.556,1,1,1,1,1,0
3,39,106.866,208.609,3.11394,2.42983,1062.53,153.354,-11.6348,-17.876,46037.6,422.308,1,1,1,1,1,0
3,40,106.339,208.458,2.76404,2.62834,1167.38,133.709,-2.42583,-19.0016,49894.1,431.148,1,1,1,1,1,0
3,41,106.253,208.439,2.4806,2.62301,1330.45,126.705,-6.11663,-13.8826,51995.8,434.822,1,1,1,1,1,0
3,42,105.873,208.659,2.31976,2.38542,1320.22,168.629,-5.24521,-21.1181,44925.9,435.178,1,1,1,1,1,0
3,43,105.66,208.385,2.16476,2.38793,1542.2,171.274,-7.33673,-14.3166,49287.1,459.29,1,1,1,1,1,0
3,44,105.848,208.296,2.33336,2.66061,1521.57,170.557,-7.8675,-14.6263,57210.1,504.68,1,1,1,1,1,0
3,45,105.909,208.63,2.55912,2.52208,1550.89,151.393,-7.64611,-23.9097,61350,520.45,1,1,1,1,1,0
3,46,106.006,208.619,2.90717,2.69926,1106.23,123.468,0.685546,-21.5739,50869.4,426.373,1,1,2,2,3,0
3,47,106.819,208.338,3.61218,3.0685,1099.55,17.3079,-6.77362,-12.3452,65305.6,421.385,1,1,2,2,3,0
3,48,106.753,208.603,3.05904,2.67104,1055.73,96.0388,4.52135,-15.6231,51439.8,409.692,1,1,2,2,4,0
3,49,105.699,208.838,2.46793,2.3025,860.823,178.899,21.8752,-14.0815,30298.3,362.55,1,1,2,2,3,0
3,50,105.377,209.075,2.27267,2.42674,821.494,141.269,4.90971,-16.5579,27859.4,301.746,1,1,2,2,3,0
3,51,105.291,209.044,2.8366,2.87668,618.655,83.1433,1.1335,-14.2104,29227.9,257.562,1,1,2,2,3,0
3,52,105.645,208.301,2.52769,2.59397,631.55,130.445,-4.94879,-4.77984,25020,272.337,1,1,1,2,3,0
3,53,105.221,208.714,2.00066,2.46718,853.215,142.439,5.48821,-18.4252,25996.7,292.899,1,1,1,1,1,0
3,54,105.284,208.967,2.05336,2.38963,864.118,147.632,8.56105,-24.3941,26219.2,305.929,1,1,1,1,1,0
3,55,105.367,208.8,2.31223,2.42455,831.176,125.487,4.1607,-17.6671,28613.9,294.822,1,1,1,1,1,0
3,56,105.04,208.782,2.1199,2.24341,883.056,137.368,5.14094,-13.1824,26877.3,294.929,1,1,1,1,1,0
3,57,105.275,208.831,2.16668,2.37383,809.127,157.742,1.33483,-17.7318,24697.6,302.716,1,1,1,1,1,0
3,58,105.487,208.98,2.1742,2.28767,885.514,148.564,1.29416,-17.3833,27267.3,316.716,1,1,1,1,1,0
3,59,105.372,209.275,2.28868,2.48355,816.138,160.901,-2.08087,-21.6009,27759.4,324.692,1,1,1,1,1,0
3,60,105.311,209.296,2.35782,2.53008,877.249,115.925,-2.28729,-19.189,31425.4,303.101,1,1,1,1,1,0
3,61,105.238,209.293,2.31487,2.43225,862.633,100.977,-0.429158,-17.1985,29818.8,279.095,1,1,1,1,1,0
3,62,105.193,209.204,2.49131,2.38978,854.472,121.905,0.924934,-19.9072,31095.5,306.095,1,1,1,1,1,0
3,63,104.664,208.806,2.77367,3.14386,1012.37,2.25195,27.8438,-23.5053,55491.8,359.734,1,1,1,1,1,0
3,64,105.021,208.809,2.42863,2.67431,810.259,139.512,3.26293,-19.2362,31844.8,335.781,1,1,1,1,1,0
3,65,105.116,208.958,2.51999,2.57175,816.031,123.283,6.59809,-20.6491,32475.5,326.047,1,1,1,1,1,0
3,66,105.211,209.061,2.63322,2.60355,835.189,104.903,0.880007,-17.7414,34591.5,312.811,1,1,1,1,1,0
3,67,105.524,209.352,2.37318,2.22254,799.913,153.29,-2.45817,-19.8752,25253.9,298.911,1,1,1,1,1,0
3,68,105.264,209.337,2.38162,2.33951,715.393,146.733,-2.4703,-16.4429,24344.5,288.509,1,1,1,1,1,0
3,69,104.947,209.166,2.54481,2.44585,763.684,148.163,3.49587,-10.0723,28535.4,310.799,1,1,1,1,1,0
3,70,105.099,209.849,2.59509,2.19986,758.731,160.433,4.04983,-22.1024,26507.2,312.698,1,1,1,1,1,0
3,71,105.167,209.643,2.45045,2.28216,737.825,154.175,5.79468,-15.8883,25563.4,304.053,1,1,1,1,1,0
3,72,105.401,209.499,2.4183,2.50809,748.901,131.608,-1.07505,-16.0765,27638.2,297.006,1,1,1,1,1,0
3,73,105.402,209.431,2.71431,2.72398,740.833,86.3081,-4.30993,-13.6956,32497.3,285.254,1,1,1,1,1,0
3,74,105.287,209.35,2.75447,2.57459,724.733,81.218,-0.244317,-12.356,30636.1,267.071,1,1,1,1,1,0
3,75,105.476,209.305,2.91963,2.78367,726.548,56.5952,-1.18554,-16.6599,34449.7,269.438,1,1,1,1,1,0
3,76,105.198,208.879,2.69018,2.82439,716.781,80.7751,-3.2004,-13.3628,33076.6,286.278,1,1,1,1,1,0
3,77,104.949,208.697,2.64608,2.82288,617.412,110.253,1.37474,-13.1754,27056.7,271.213,1,1,1,1,1,0
3,78,105.11,209.042,2.50756,2.55229,747.582,115.771,4.44343,-14.9946,29045.4,287.101,1,1,1,1,1,0
3,79,105.133,209.055,2.23343,2.54671,762.291,137.966,0.546202,-17.4048,26071.5,287.633,1,1,1,1,1,0
3,80,105.054,209.042,2.47493,2.27084,642.843,114.853,0.0370778,-11.897,22194.2,240.462,1,1,1,1,1,0
3,81,104.701,208.908,2.29211,2.03844,681.787,118.001,3.9358,-7.03708,19778.3,236.964,1,1,1,1,1,0
3,82,104.652,209.007,2.37265,2.33023,668.032,133.209,8.44718,-11.7256,22717.5,257.633,1,1,1,1,1,0
3,83,104.617,209.105,2.38314,2.48935,722.69,131.52,7.76911,-13.358,26199.5,280.284,1,1,1,1,1,0
3,84,104.633,209.154,2.47667,2.24019,669.48,144.501,3.5987,-17.85,21191.5,265.876,1,1,1,1,1,0
3,85,104.746,209.127,2.7557,2.44659,700.047,87.9404,7.4061,-9.77435,28394.5,255.314,1,1,1,1,1,0
3,86,105.063,209.295,2.7527,2.60394,683.798,79.4043,4.39392,-14.1006,29418.5,257.154,1,1,1,1,1,0
3,87,105.337,209.397,2.51685,2.35028,796.514,103.17,-0.884718,-17.3772,28763.4,276.982,1,1,1,1,1,0
3,88,104.845,208.89,2.73945,2.38417,750.766,98.161,-0.369198,-8.83586,29033.1,278.651,1,1,1,1,1,0
3,89,104.508,209.084,2.75727,2.37124,647.084,106.314,4.23655,-14.1426,24857.1,252.225,1,1,1,1,1,0
3,90,104.979,209.335,2.52872,2.24303,621.667,110.279,-0.69471,-16.6534,21550.9,238.799,1,1,1,1,1,0
3,91,105.418,208.998,2.0796,2.19027,709.785,167.054,-3.15091,-14.0464,19890.5,281.965,1,1,1,1,1,0
3,92,105.123,208.822,2.39534,3.0677,677.428,148.297,3.29857,0.607171,25295.8,291.343,1,1,1,1,1,0
3,93,105.198,209.016,2.54392,2.82203,592.872,108.106,0.0467871,-14.5077,24947.7,252.941,1,1,1,1,1,0
3,94,105.406,209.022,2.57163,2.65412,598.699,100.282,-0.71677,-14.3943,24574.5,245.284,1,1,1,1,1,0
3,95,105.568,209.232,2.23157,2.24774,665.724,158.636,-3.47567,-20.1508,19353.5,266.385,1,1,1,1,1,0
3,96,105.373,208.704,2.54654,2.61373,719.249,107.696,-1.41275,-6.60162,29049.5,283.805,1,1,1,1,1,0
3,97,105.342,208.956,2.92504,2.79969,778.813,67.3567,-10.5124,-15.2319,38177.1,308.769,1,1,1,1,1,0
3,98,105.271,208.859,2.58686,2.63422,709.756,106.995,-6.15793,-10.0706,29662.6,288.385,1,1,1,1,1,0
3,99,105.32,208.763,2.76415,2.39557,709.972,122.514,-0.354055,-12.5075,28302.9,292.45,1,1,1,1,1,0
