No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
3,5,61.8401,308.306,1.4567,1.54329,465.985,83.9143,-5.65509,-7.28885,6581.47,121.609,1,1,1,1,1,0
3,6,62.0749,308.721,1.36395,1.56814,446.928,75.6532,1.25967,-5.1714,6005.52,111.994,1,1,1,1,1,0
3,7,62.1255,308.656,1.4364,1.63154,453.417,68.8945,1.57067,-1.53589,6674.71,111.473,1,1,1,1,1,0
3,8,62.0276,308.391,1.4744,1.36947,459.556,77.1426,1.39484,0.985779,5830.45,109.834,1,1,1,1,1,0
3,9,62.238,308.188,1.32975,1.20764,527.792,85.6812,0.849636,1.61009,5327.65,113.586,1,1,1,2,2,0
3,10,61.9984,308.748,1.47051,1.44219,359.033,81.2594,0.769513,0.206234,4784,108.373,1,1,1,2,2,0
3,11,61.6621,309.03,1.27779,1.47376,367.831,82.5941,0.457038,0.277684,4384.41,103.219,1,1,1,2,2,0
3,12,61.7351,308.378,1.4307,0.882699,463.084,79.3897,-0.595428,1.31547,3676.2,97.6213,1,1,1,2,1,0
3,13,61.7345,308.24,1.19667,0.845798,618.64,73.2088,3.08774,0.781725,3934.91,95.1006,1,1,1,1,1,0
3,14,62.0962,308.57,1.16148,1.40028,395.685,72.3238,0.640164,-1.76094,4061.24,95.1716,1,1,1,1,1,0
3,15,61.9813,308.762,1.16226,1.33358,417.104,72.2631,-0.349406,-3.21458,4062.17,94.0769,1,1,1,1,1,0
3,16,62.019,308.892,1.10502,0.863439,635.855,66.9343,2.48427,-2.29227,3812.86,89.5148,1,1,1,2,1,0
3,17,62.2875,308.868,1.16536,1.43757,452.024,62.6587,1.7653,-1.45573,4757.98,90.9172,1,1,2,2,3,0
3,18,61.8892,308.02,1.34471,1.40441,461.925,63.6829,-0.0979327,2.40491,5481.12,93.6272,1,1,1,2,2,0
3,19,61.945,308.409,1.46939,1.40181,426.138,61.1271,-1.53064,0.185994,5514.8,89.7396,1,1,1,1,1,0
3,20,61.859,308.83,1.69429,1.59278,440.319,44.9253,-0.290524,-3.94675,7462.42,89.5799,1,1,1,1,1,0
3,21,61.8569,308.815,1.68052,1.65952,407.188,50.5955,-2.41428,-3.04767,7131.02,93.1657,1,1,1,1,1,0
3,22,62.1323,308.779,1.86476,1.81475,360.726,61.3348,-2.77217,0.588613,7654.27,109.609,1,1,1,1,1,0
3,23,61.9267,308.453,2.15386,1.93199,240.766,49.1682,-0.674005,-1.74657,6249.97,87.5266,,,,,,0
4,1,75.777,359.383,1.96048,1.70429,379.967,158.364,19.7547,-7.294,7957.52,199.864,1,1,1,1,1,0
4,2,75.7091,359.43,1.91302,1.43031,432.812,181.09,20.9772,-5.58562,7443.08,219.899,1,1,1,2,1,0
4,3,75.9055,359.404,2.09717,1.30673,389.365,185.468,16.4723,-3.81163,6680.12,217.663,1,1,2,2,3,0
4,4,75.3374,359.416,1.75774,1.57229,384.766,165.883,14.7787,-4.70851,6676.46,213.349,1,1,2,2,3,0
4,5,75.9397,359.116,2.25463,1.73867,341.286,151.732,9.51939,-2.83174,8755.09,204.518,1,1,2,2,3,0
4,6,76.5419,358.816,2.75151,1.90505,297.805,137.58,4.26008,-0.954977,10833.7,195.686,1,1,2,2,3,0
4,7,75.7254,359.289,1.8814,1.33162,490.853,128.961,7.0236,-4.92796,7716.01,169.041,1,1,2,2,3,0
4,8,75.8293,358.923,1.89026,1.56522,477.022,125.553,7.74787,-8.93107,8854.71,173.355,1,1,1,2,3,0
4,9,75.6016,358.994,2.14466,1.47526,425.22,118.854,15.1562,-7.87386,8654.26,174.87,1,1,1,2,2,0
4,10,75.7633,359.166,2.12449,1.46617,419.496,150.32,21.2422,-9.05789,8145.81,190.314,1,1,2,2,3,0
4,11,76.3274,358.958,2.80184,1.79165,388.581,146.316,20.3326,-8.44272,11942.8,210.66,1,1,2,2,3,0
4,12,76.8916,358.751,3.47919,2.11713,357.667,142.311,19.423,-7.82756,15739.7,231.006,1,1,2,2,3,0
4,13,76.9953,358.561,2.99975,2.68065,379.46,90.3685,6.94402,-4.38374,18204.5,200.071,1,1,2,2,3,0
4,14,76.4896,358.947,2.03977,2.30772,424.491,105.732,6.94572,-9.25285,12556.5,181.905,1,1,2,2,3,0
4,15,75.8846,358.8,2.53009,1.89443,389.415,113.279,9.84369,-8.056,11915.3,180.385,1,1,2,2,3,0
4,16,75.3234,358.568,3.07248,1.6593,332.973,127.618,12.6765,-2.88407,10359.8,188.852,1,1,2,2,3,0
4,17,75.1257,358.724,3.19168,2.11529,360.914,96.2513,12.0703,-5.19656,14476.1,184.036,1,1,2,2,3,0
4,18,75.5148,359.489,2.78523,1.90451,376.451,88.6077,12.7248,-10.3102,12110.1,166.527,1,1,2,2,3,0
4,19,75.4604,359.354,2.15311,1.6469,427.876,92.0552,15.4595,-10.48,10345.2,153.757,1,1,2,2,3,0
4,20,75.8169,358.817,2.20107,1.62879,413.447,120.269,12.8959,-11.2578,8603.48,167.533,1,1,2,2,3,0
4,21,75.6477,358.882,2.08663,1.63227,426.644,90.0133,11.7122,-4.07033,9090.27,147.225,1,1,2,2,3,0
4,22,76.2667,358.709,2.35464,1.64419,449.857,92.218,9.82439,-1.67755,10917.1,158.479,1,1,2,2,3,0
4,23,76.297,358.802,2.55141,1.95233,360.1,125.328,11.9391,-5.85681,11037.2,199.456,1,1,2,2,4,0
4,24,75.7997,359.8,1.86279,1.86828,377.275,107.46,6.06979,-10.9097,8229.79,153.716,1,1,1,1,1,0
4,25,75.7757,359.51,1.6103,1.81032,426.525,106.03,9.22201,-3.50523,7617.42,147.426,1,1,1,1,1,0
4,26,75.8034,359.357,1.82446,1.79899,440.802,100.874,7.60307,-4.92558,9073.76,152.728,1,1,1,1,1,0
4,27,75.952,359.133,2.10339,1.36059,437.963,112.78,5.80478,-8.50651,7843.87,152.615,1,1,1,1,1,0
4,28,75.8334,359.33,1.64443,0.97027,529.365,139.746,8.44995,-8.49633,5310.95,166.544,1,1,1,1,1,0
4,29,75.8928,359.577,1.98922,1.74624,301.599,118.702,10.6416,-13.1701,7612.95,163.663,1,1,1,1,1,0
4,30,76.0217,359.373,2.18915,1.95737,351.145,97.3467,10.4388,-11.4754,9384.78,155.189,1,1,1,1,1,0
4,31,75.6614,359.806,1.91215,2.02001,356.313,98.407,7.33177,-10.5205,8799.68,153.574,1,1,1,1,2,0
4,32,76.0967,359.558,1.57654,1.69817,415.64,111.666,9.36157,-9.20835,6608.94,149.822,1,1,1,1,1,0
4,33,75.8624,359.299,1.49727,1.48414,416.001,134.933,14.4301,-12.3295,5838.58,160.538,1,2,3,4,5,0
4,34,77.2895,358.063,3.73524,3.85403,382.731,8.36609,7.07272,-5.48546,27449.3,180.822,1,2,3,4,5,0
4,35,76.005,359.09,2.38875,1.98077,437.482,84.7429,9.60922,-8.12826,12832.9,156.544,1,1,1,2,2,0
4,36,76.2385,358.968,2.47895,1.84692,399.049,94.1445,7.32476,-6.79667,10844.2,155.42,1,1,1,2,2,0
4,37,75.7089,359.112,2.39616,1.56881,360.541,115.727,10.8002,-9.21837,8411.39,158.71,1,1,1,2,2,0
4,38,75.4792,359.304,2.03628,1.4897,392.766,116.801,12.4771,-7.41935,7457.68,150.757,1,1,1,2,2,0
4,39,76.1124,359.25,2.51524,2.04957,379.204,94.1335,7.51251,-7.28308,12041.7,163.308,1,1,1,2,2,0
4,40,75.8014,359.314,1.91086,1.87376,367.837,111.981,9.46473,-11.0375,8294.59,156.722,1,1,1,2,2,0
4,41,75.5713,359.154,1.49439,1.51744,470.965,120.655,12.3177,-11.752,6711.93,155.834,1,1,1,2,2,0
4,42,75.8306,359.219,2.40753,2.05463,327.333,92.9692,11.5525,-12.0014,10021,146.84,1,1,2,2,3,0
4,43,76.4873,359.026,2.44874,1.75682,316.652,102.209,8.43338,-7.4363,8425.02,144.817,1,1,2,2,3,0
4,44,75.9015,359.501,1.86983,1.52388,382.736,92.2419,9.18274,-7.89088,7482.54,129.314,1,1,2,2,2,0
4,45,76.0898,359.411,2.25365,1.952,324.98,101.327,11.1008,-10.7842,8908.48,151.101,1,2,3,4,5,0
4,46,77.7225,357.72,3.97108,3.71738,416.309,-31.3819,-1.41743,0.914645,29994.8,163.201,1,2,2,3,4,0
4,47,77.1551,358.113,3.22544,3.24487,364.819,38.9355,3.75058,-1.54396,20417.8,161.361,1,2,2,3,4,0
4,48,76.3641,358.628,2.49653,2.42824,337.871,106.104,11.6089,-9.25531,12484.6,175.385,1,2,2,3,4,0
4,49,77.0778,358.572,4.15908,3.40071,385.301,2.77881,1.37467,-4.81346,26433.2,168.438,1,2,2,3,4,0
4,50,76.4357,359.559,2.52013,2.1556,336.837,89.1865,6.6424,-9.84615,11837.7,154.994,1,2,2,3,4,0
4,51,76.0342,359.495,2.04579,1.40578,407.079,106.653,9.69426,-9.47031,7338.47,152.036,1,2,2,3,4,0
4,52,77.0558,358.937,3.18891,2.76061,328.29,36.8049,2.7829,-5.93125,16955.4,141.26,1,2,2,3,4,0
4,53,76.5394,358.512,3.03364,2.59075,290.001,56.1718,4.52942,-4.80475,13926.8,140.846,1,2,3,4,5,0
4,54,80.7544,356.849,1.65769,1.04782,362.156,110.66,-14.1011,4.20446,3951.4,132.101,1,1,1,1,1,0
4,55,81.0914,356.851,1.16201,1.34746,338.988,99.7668,-17.9971,7.2115,3341.5,114.692,1,1,1,1,1,0
4,56,81.0717,356.775,1.27252,1.38775,307.258,117.458,-21.4828,9.69975,3414.89,130.396,1,2,3,4,5,0
4,57,78.3578,357.968,3.45516,2.59551,336.03,64.0162,-9.21618,3.2551,15677.7,157.243,1,2,2,3,4,0
4,58,77.4926,358.183,3.38184,2.40157,291.049,71.1083,-1.51899,0.486882,12749.3,146.719,1,2,2,3,4,0
4,59,76.6274,358.398,3.30852,2.20763,246.067,78.2003,6.17821,-2.28134,9820.93,136.195,1,2,2,3,4,0
4,60,76.7374,358.922,2.90474,1.98485,342.791,73.9709,5.31477,-5.92242,11408.7,142.462,1,2,2,3,4,0
4,61,77.3555,358.486,3.79283,2.72622,284.653,48.1889,1.88615,-1.40069,16165.4,145.97,1,2,2,3,4,0
4,62,75.7998,359.335,1.9239,2.0371,289.654,81.707,8.96119,-6.65948,7097.53,123.657,1,1,1,1,1,0
4,63,75.6742,359.294,1.88333,2.03744,298.986,90.8177,10.0532,-4.63303,7174.5,132.953,1,1,1,1,1,0
4,64,75.486,359.478,2.11877,1.87802,311.569,92.7092,9.51593,-7.07612,8165.49,139.426,1,1,2,1,1,0
4,65,75.7307,359.4,1.91463,2.00471,346.659,97.4656,8.43026,-9.07169,8323.07,145.438,1,1,2,3,4,0
4,66,76.6555,358.858,2.94217,2.10779,301.462,72.0632,2.88988,-4.06285,11209.8,139.047,1,1,2,3,4,0
4,67,76.3716,359.335,2.7297,1.9577,327.369,69.0828,1.98482,-5.67414,10657.6,133.864,1,1,2,2,3,0
4,68,76.2705,359.194,2.66031,1.79812,328.366,91.8091,6.97721,-4.14834,8647.42,136.012,1,1,2,3,4,0
4,69,76.948,358.928,3.21405,2.60123,321.263,59.2019,0.927122,-7.38255,15533.5,153.03,1,1,2,3,4,0
4,70,77.5732,358.725,2.97391,2.16374,370.395,76.308,-1.41537,-4.94229,14740.2,164.544,1,1,2,3,4,0
4,71,76.4542,359.045,2.55129,2.16166,342.565,75.5632,5.14677,-6.12024,11576.2,138.03,1,1,2,2,4,0
4,72,76.862,358.874,3.55711,2.93311,350.535,23.1235,1.75992,-9.30482,20692.5,154.231,1,1,2,2,3,0
4,73,76.2208,359.063,2.48797,1.77619,337.334,94.0435,6.3922,-6.78656,9215.26,145.183,1,1,1,2,2,0
4,74,76.2235,359.228,2.21113,1.89583,377.134,86.4597,9.87695,-8.47389,9855.03,141.426,1,1,1,2,2,0
4,75,75.9035,359.505,2.10925,1.91253,391.179,94.8792,10.084,-10.0653,10389.1,152.917,1,1,1,2,2,0
4,76,75.8186,359.395,2.69982,1.99062,336.74,101.569,9.55159,-14.9555,11058.3,167.609,1,1,1,2,2,0
4,77,76.4335,359.171,2.91769,1.89893,370.446,89.1313,9.2072,-9.45009,12350.2,158.314,1,1,1,2,2,0
4,78,76.0475,358.892,2.43989,1.5923,426.632,96.8986,11.082,-3.95017,10275.1,157.178,1,1,1,2,2,0
4,79,76.4534,358.456,2.71367,1.78709,399.569,94.9176,8.26526,-1.14014,11705.5,163.006,1,1,1,2,2,0
4,80,76.7592,358.463,2.96171,2.18143,347.844,72.4341,5.95385,-2.63885,13246.3,149.243,1,1,1,2,2,0
4,81,76.1861,358.834,2.29447,2.13785,349.375,94.4119,7.31819,-3.41035,10624.5,158.302,1,1,1,2,2,0
4,82,75.8374,359.084,2.06488,1.73574,438.252,101.998,11.0021,-6.43022,9832.17,158.882,1,1,1,2,2,0
4,83,76.0332,359.086,2.06463,1.69828,399.8,99.665,12.0611,-9.0105,8788.82,146.414,1,1,1,2,2,0
4,84,75.8174,359.273,2.58017,2.10291,289.055,71.7957,8.9327,-6.65385,9629.27,126.331,1,1,1,2,2,0
4,85,75.7968,359.572,2.68669,2.61005,281.584,55.0784,9.20547,-6.53202,12477.9,127.077,1,1,2,2,2,0
4,86,76.2918,358.978,3.05451,2.7534,286.765,38.1006,8.0133,-6.3225,14754,132.994,1,1,2,2,2,0
4,87,76.4646,359.318,2.47114,2.17285,221.688,78.7367,5.805,-4.8256,7314.57,123.379,1,1,2,2,3,0
4,88,76.7935,358.956,2.70717,2.31209,222.356,68.0863,3.71194,-3.56457,8439.91,117.787,1,1,2,3,4,0
4,89,77.0528,358.437,3.28212,1.76713,266.686,84.7955,4.83153,-1.22222,8363.36,131.509,1,2,2,3,4,0
4,90,78.3638,358.139,4.13461,2.083,248.932,62.8047,-5.15388,-2.28068,10601.6,126.101,1,2,2,3,4,0
4,91,78.2079,357.791,4.03605,2.10437,244.776,70.7839,-4.74805,-1.19417,9957.94,129.893,1,2,2,3,4,0
4,92,78.1901,357.098,3.2728,3.25837,277.744,23.7881,-3.12043,3.92275,16198.6,126.686,1,2,2,3,4,0
4,93,77.1098,358.117,2.827,2.56741,252.755,61.328,1.94506,-1.34924,11261.5,129.405,1,2,2,3,4,0
4,94,76.0296,359.136,2.3812,1.87645,227.765,98.8679,7.01056,-6.62122,6324.41,132.124,1,2,2,3,4,0
4,95,76.5606,359.357,2.38995,2.15198,272.51,71.9768,6.0358,-6.60488,7597.92,119.698,1,2,2,3,4,0
4,96,76.0091,359.408,2.0172,1.61447,345.713,84.4307,8.80962,-6.83272,7053.73,125.592,1,2,2,3,4,0
4,97,75.424,359.269,1.54554,1.38047,349.544,93.2573,6.19485,-4.08576,4685.21,117.231,1,2,3,4,5,0
4,98,77.1201,358.323,2.85372,2.2899,336.726,45.9684,0.278241,-0.887291,13632.1,129.095,1,2,3,4,5,0
4,99,78.8162,357.377,4.16189,3.19933,323.907,-1.3205,-5.63836,2.31117,22578.9,140.959,1,2,3,4,5,0
4,100,78.0856,357.797,3.25527,3.18044,285.92,32.6298,0.719151,1.64474,16383.2,135.959,1,2,3,4,4,0
4,101,79.0437,357.26,2.162,1.84742,220.085,89.7319,-7.71555,2.92947,5488.75,117.734,,,,,,0
5,1,87.2612,119.089,1.88088,2.18593,399.185,113.006,-0.970116,-4.29696,10239.6,170.686,1,2,2,3,4,0
5,2,87.7867,119.317,2.59241,3.12308,328.662,66.6662,1.19023,-5.72985,15480.6,162.077,1,2,2,3,4,0
5,3,87.6094,118.572,1.79958,2.53324,358.765,154.544,2.01516,4.03832,10081.6,210.68,1,2,3,4,5,0
5,4,86.5139,120.66,1.99917,2.78722,577.559,209.148,2.23322,-9.47459,20259.7,321.923,1,2,3,4,5,0
5,5,86.6914,119.339,2.21685,2.62218,465.783,111.716,6.58778,-5.42512,16518.2,211.207,1,2,2,3,4,0
5,6,86.4396,118.336,2.38428,2.24938,489.367,56.2608,1.57325,-2.23014,16357.2,155.379,1,1,2,3,4,0
5,7,85.6655,118.302,2.02588,1.92079,550.944,74.4556,2.80253,-2.06786,13110.5,153.343,1,1,2,3,4,0
5,8,85.4718,118.143,2.04632,2.03158,477.878,60.7111,3.30609,0.660106,12834.8,139.024,1,1,2,3,4,0
5,9,84.9299,118.085,2.38546,2.03187,386.999,71.8359,4.67917,0.13897,11027.1,139.112,1,1,2,3,4,0
5,10,85.6729,118.172,2.0094,2.14872,441.235,81.8124,-0.318484,0.723196,11875.9,156.012,1,1,2,3,4,0
5,11,84.9194,117.733,2.30226,2.09195,440.761,85.7211,7.69494,7.73064,13491.8,169.929,1,1,2,2,3,0
5,12,84.8348,117.508,2.12683,1.71036,482.683,107.935,2.51007,2.83872,10975.6,173.728,1,1,2,2,3,0
5,13,85.2426,117.812,1.98686,2.14511,509.623,100.333,0.232698,2.28256,13769.5,179.379,1,2,2,3,4,0
5,14,86.0139,117.639,1.95973,2.15273,434.048,123.499,-1.78478,4.51493,11706.8,188.373,1,2,3,4,5,0
5,15,87.7648,118.713,3.03328,3.56846,334.214,73.9241,-1.68694,3.02992,20152.9,203.355,1,2,3,4,5,0
5,16,88.1094,120.526,2.67745,3.95161,495.612,46.73,-2.67807,-5.33312,28998.6,228.657,1,2,3,4,5,0
5,17,87.1647,119.814,2.4953,3.08894,616.641,64.3467,-2.27017,0.613319,28641.9,237.491,1,2,3,3,4,0
5,18,86.6341,118.709,2.54489,2.43443,569.885,104.165,1.53276,5.35475,20891.8,229.663,1,2,2,3,4,0
5,19,87.1629,118.642,2.21626,2.34491,583.219,102.716,0.279215,5.04228,18193.3,208.941,1,2,2,3,4,0
5,20,86.8733,118.183,2.68601,2.50601,552.052,76.5745,-0.627209,-1.1979,22399.2,212.254,1,2,3,3,4,0
5,21,85.1975,117.191,2.37574,2.38262,538.319,105.836,-5.38409,-9.94388,18714,217.509,1,2,2,3,4,0
5,22,83.9315,117.327,1.94012,3.46454,413.381,114.944,-2.23441,-12.429,16738.4,214.509,1,2,2,3,4,0
5,23,83.0013,117.561,1.82398,3.35587,435.546,105.918,-0.468342,-10.4478,15479.4,205.462,1,2,2,3,4,0
5,24,83.1463,117.465,1.9126,3.82185,396.757,100.113,0.538933,-10.9269,16287.1,197.142,1,2,2,3,4,0
5,25,82.8305,118.641,1.77984,2.05646,474.548,117.164,2.38754,-10.5678,10566.1,184.426,1,1,2,2,4,0
5,26,82.8741,118.256,1.87362,2.00905,453.948,101.69,1.24282,-6.81257,10693.6,162.071,1,1,1,1,1,0
5,27,83.0793,117.977,2.23963,1.71785,485.61,75.4725,-0.988164,-5.19412,11652.8,148.231,1,1,1,1,1,0
5,28,82.8346,118.387,2.10555,1.85973,523.242,76.7067,-0.12215,-5.64501,12802.6,154.13,1,1,1,1,1,0
5,29,82.6947,118.632,2.17257,2.02666,518.602,79.5699,-2.25787,-4.03027,14217.7,159.254,1,1,1,1,1,0
5,30,82.4437,118.336,1.94795,1.93477,583.723,80.6029,-2.52643,-0.546679,13762.3,160.959,1,1,1,1,1,0
5,31,82.5693,118.407,1.75913,1.8478,610.58,90.3111,1.45696,-2.60611,12444.2,165.26,1,1,2,2,3,0
5,32,82.4487,118.965,1.90927,2.00306,539.192,77.4608,0.0816604,-2.91217,12936.6,154.574,1,1,2,2,3,0
5,33,83.0378,119.198,1.73998,1.97275,531.153,93.9424,-5.22077,-5.94521,11338,156.189,1,1,2,3,4,0
5,34,83.3988,118.794,1.78909,2.15802,553.395,80.8918,-2.58942,-6.00873,12955.5,155.633,1,1,2,3,4,0
5,35,84.2533,118.371,1.92588,2.32655,582.328,86.437,-3.74347,-4.28675,16196.8,180.953,1,2,2,3,4,0
5,36,83.9081,119.047,2.12038,2.72671,468.716,76.3696,-3.24606,-7.3815,16497.1,174.521,1,2,2,3,4,0
5,37,84.2886,118.454,2.25137,3.75213,374.698,71.933,-3.27931,-9.75105,18480.3,184.84,1,2,2,3,4,0
5,38,85.4861,117.755,2.9295,3.57327,441.449,43.991,-2.18007,-10.3398,25895.6,205.524,1,2,3,3,4,0
5,39,86.6836,117.055,3.60763,3.3944,508.201,16.0491,-1.08082,-10.9286,33310.9,226.207,1,2,3,3,4,0
5,40,86.7425,118.946,1.89439,1.82128,496.679,137.114,-10.327,-3.70962,10743.2,200.503,1,1,2,3,4,0
