No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
1,26,24.3045,198.327,1.69124,2.42527,563.293,113.763,1.35528,-4.52973,14225,192.876,1,1,1,1,1,0
1,27,24.1684,198.633,1.86322,2.31243,568.227,94.3579,1.49625,-7.04972,15214.3,183.562,1,1,1,1,1,0
1,28,24.6312,198.601,2.2558,2.5462,626.365,71.9208,-0.559523,-9.20706,23163.1,211.396,1,1,1,1,1,0
1,29,24.8139,198.348,1.92619,2.34516,603.243,122.715,-4.1951,-8.44413,16329.5,216.497,1,1,1,1,1,0
1,30,24.6522,198.513,2.27629,2.64074,626.733,83.767,-0.557385,-10.1587,23553.6,223.763,1,1,1,1,1,0
1,31,24.5766,198.222,2.1294,2.67292,576.971,78.6211,0.208951,-5.88896,19349,193.172,1,1,1,1,1,0
1,32,24.4339,198.246,2.3188,2.66399,497.496,53.2812,-0.964575,-7.40867,18580.5,166.941,1,2,2,3,4,0
1,33,24.389,197.302,2.01573,2.58114,421.642,87.4989,-0.374375,-0.652528,13342.8,160.858,1,2,2,3,4,0
1,34,24.4638,196.043,2.00225,2.04084,465.478,112.569,4.63482,-2.57138,11877.7,175.178,1,1,2,3,4,0
1,35,24.1811,195.975,1.83102,1.78708,709.031,112.864,1.37135,-9.38663,14918.7,199.793,1,1,2,3,4,0
1,36,23.947,195.529,2.23173,2.49974,578.838,75.9482,1.69864,-10.0227,20265.5,198.964,1,1,2,3,4,0
1,37,23.8066,195.02,2.36092,2.55378,579.576,67.8793,-1.24912,-10.1001,21328.7,195.905,1,1,2,3,4,0
1,38,24.1545,194.163,2.52759,2.47805,565.539,46.3785,-2.38232,-6.22773,21548.3,177.479,1,2,2,3,4,0
1,39,24.5057,194.698,2.28167,2.01185,521.265,75.8641,-2.06122,-5.20534,15295.6,167.627,1,2,2,3,4,0
1,40,25.3047,195.096,2.37847,1.83491,569.825,105.446,-6.99826,-3.38564,15427.9,194.604,1,2,2,3,4,0
1,41,24.4873,194.404,2.02884,1.93648,675.259,110.104,0.0299294,-9.43779,16535.7,205.87,1,2,2,3,4,0
1,42,24.7256,193.657,1.95065,2.17575,550.142,106.927,-4.81249,-9.14723,13877.6,185.03,1,2,2,3,4,0
1,43,24.9933,193.498,2.06085,2.26724,515.047,85.2708,-5.61997,-4.11336,14933.3,171.089,1,2,3,4,5,0
1,44,24.8804,194.573,2.05572,2.83273,385.707,89.1556,-3.89473,-5.0924,13478.9,171.396,1,2,3,4,5,0
1,45,24.1206,197.151,2.47561,2.58861,610.524,94.0142,-2.52905,-3.11115,23737.2,234.112,1,2,3,4,5,0
1,46,24.3833,198.015,2.6629,2.28899,625.152,78.715,-2.17728,-1.81493,24795.1,224.142,1,2,3,4,5,0
1,47,24.4675,197.989,2.30553,1.82547,588.289,125.559,0.526384,-8.12133,16573.9,221.917,1,2,3,4,5,0
1,48,24.6026,196.044,2.21652,2.16051,598.667,125.471,1.07198,-8.22763,17693.5,225.296,1,2,3,4,5,0
1,49,25.3184,196.175,3.08892,2.51385,524.088,90.1362,-3.77987,-10.9406,23831.7,231.586,1,2,3,4,5,0
1,50,24.5224,198.025,2.56643,2.24998,570.104,144.539,2.6856,-14.1761,18878.6,252.148,1,2,2,4,5,0
1,51,25.0205,198.374,2.89169,3.18404,529.669,23.2253,-4.20572,-6.2493,27574.7,195.089,1,2,2,3,4,0
1,52,25.0063,197.272,2.55422,2.30934,465.584,66.7624,-1.03478,-1.77183,16785.7,166.077,1,1,2,1,1,0
1,53,25.19,196.965,2.30766,2.40707,604.256,78.1249,-1.06702,-4.69174,20622.7,201.598,1,1,1,1,1,0
1,54,25.4265,196.881,2.5125,2.59009,542.969,83.7346,-3.67131,-9.14989,21372.7,214.059,1,1,1,1,1,0
1,55,25.0383,196.94,2.24462,2.58984,413.613,72.7111,0.511236,-7.79393,14704.9,162.065,1,1,2,2,2,0
1,56,24.8717,196.511,2.6845,3.06242,423.955,45.7482,0.419261,-1.82989,19748.3,168.97,1,1,2,2,3,0
1,57,25.0122,196.619,2.85634,2.93002,601.659,43.9688,-3.16573,-5.66737,29277.7,225.663,1,1,2,3,4,0
1,58,24.2565,196.979,2.71814,2.66378,604.74,73.9,0.26921,-5.21172,26137.9,237.16,1,1,2,3,4,0
1,59,24.5246,197.766,2.59502,2.62405,695.705,92.728,-3.09514,-5.80138,28396,264.278,1,1,2,3,4,0
1,60,24.9301,197.807,2.37365,2.62804,784.182,93.6812,-1.06365,-10.8887,29732.1,274.053,1,1,2,3,4,0
1,61,25.2679,198.373,2.51952,2.70188,729.733,82.2723,-5.52734,-8.98652,29850.8,262.361,1,2,2,3,4,0
1,62,25.1038,199.588,2.32362,2.56978,784.462,135.323,-6.05691,-19.3493,27270.1,289.349,1,2,2,3,4,0
1,63,24.699,199.922,2.76184,2.52469,729.246,84.6028,-4.82135,-14.1594,30318.2,274.124,1,2,2,3,4,0
1,64,24.419,200.656,2.42195,2.49998,655.447,80.8318,-2.20995,-3.77407,24663.9,230.426,1,2,2,3,4,0
1,65,24.3795,201.454,2.35466,2.23969,713.461,99.2003,0.493904,-5.89192,23668.7,238.686,1,2,3,3,4,0
1,66,24.8973,202.367,2.33506,2.56612,789.053,100.604,-0.828147,-12.4419,28034.8,268.988,1,2,3,4,5,0
1,67,24.8698,203.813,2.36661,2.05315,612.452,112.881,-3.43394,-8.46056,18436.6,222.604,1,2,3,4,5,0
1,68,25.2439,205.897,2.26812,2.1224,615.755,103.339,-5.6054,-4.32844,18394.3,211.42,1,2,3,4,5,0
1,69,25.1946,206.652,2.20793,2.41281,597.543,104.516,-4.63274,-3.45047,20070.8,222.189,1,2,3,4,5,0
1,70,24.432,207.889,2.06023,2.20162,780.422,120.794,0.37089,-7.81577,22019.2,248.325,1,1,1,1,1,0
1,71,24.4551,208.054,2.34666,2.3659,678.917,92.7506,-1.96828,-5.72499,23163.7,226.231,1,1,2,1,1,0
1,72,24.4637,207.586,2.45356,1.90513,620.888,89.7434,-1.50706,-5.85266,18205.5,197.822,1,1,2,1,1,0
1,73,24.7589,207.267,2.46483,2.07257,616.148,94.8115,-2.73289,-5.96604,19346.7,208.858,1,1,2,3,4,0
1,74,24.6065,207.186,2.8035,2.70203,605.467,79.3386,-2.65662,-8.16623,27566.8,243.509,1,2,2,3,4,0
1,75,24.8748,208.395,2.68631,2.42412,581.649,110.55,-6.97574,-13.2579,22884.3,246.178,1,1,2,3,4,0
1,76,25.0804,208.226,2.61971,2.27378,615.121,119.97,-5.30424,-11.834,22235.4,246.367,1,1,2,3,4,0
1,77,24.8923,207.189,2.3124,2.22274,720.922,139.362,-5.2154,-11.1919,22918.5,270.911,1,1,2,3,4,0
1,78,25.0087,207.117,2.32344,2.25599,719.959,136.492,-5.01815,-9.10248,23317.8,265.077,1,1,2,3,4,0
1,79,24.9171,208.299,2.91728,3.09025,687.21,36.5588,-5.37005,-11.2641,35764.6,263.089,1,1,2,3,4,0
1,80,24.7479,208.091,2.42016,2.91797,622.682,94.0796,-5.67532,-2.61517,25832.3,244.402,1,1,2,3,4,0
1,81,24.7518,207.322,2.14605,2.53458,688.886,88.0325,-0.160617,-3.76508,23022.7,225.03,1,1,2,3,4,0
1,82,24.8334,207.496,2.33035,2.37053,585.667,74.6987,-1.22933,-6.78989,19797.4,195.432,1,1,2,3,4,0
1,83,25.1797,207.724,2.52251,2.40927,550.08,85.4807,-4.4866,-6.83136,20387.1,205.006,1,1,2,3,4,0
1,84,24.739,208.563,2.39371,2.33092,716.995,96.5994,2.09388,-11.2971,24564.8,242.947,1,1,2,3,4,0
1,85,24.7527,208.736,2.30184,2.39039,718.935,103.191,-1.15244,-7.22303,24336.5,250.148,1,1,2,3,4,0
1,86,24.7943,209.432,2.84882,3.15157,572.492,44.9248,-6.62874,-13.3357,29358.9,232.604,1,1,2,3,4,0
1,87,24.4394,208.442,2.66553,3.06888,511.359,53.9872,-4.2378,-4.73188,24282.7,199.982,1,1,2,3,4,0
1,88,24.9802,207.624,2.10173,2.35322,666.864,125.058,-6.83623,-3.99602,19867.2,244.675,1,1,2,3,4,0
1,89,24.8775,207.812,2.18048,2.3188,652.469,142.379,-2.88668,-9.7949,20419.8,261.041,1,1,2,2,3,0
1,90,24.9673,208.31,2.40663,2.11379,691.099,114.69,-4.45884,-7.90578,21723.7,242.361,1,1,2,2,3,0
1,91,25.0304,208.982,2.02464,1.95138,776.894,140.789,-2.15615,-16.779,17312.8,239.781,1,1,1,2,1,0
1,92,25.0782,209.131,2.1503,2.59212,759.005,89.7244,-3.67117,-12.6911,25922.1,240.302,1,1,1,1,1,0
1,93,24.8817,209.109,2.14178,2.63472,706.57,137.224,-3.36404,-12.6881,23660.2,274.473,1,1,1,2,1,0
1,94,25.4586,209.035,2.2871,2.34658,626.793,117.75,-7.51696,-5.4054,20912.3,237.142,1,1,1,1,1,0
1,95,25.3286,209.055,2.60834,2.55586,545.066,70.7281,-4.53159,-2.79828,21930.7,197.787,1,1,1,2,1,0
1,96,25.2572,209.029,2.63465,2.94679,525.31,86.2444,-4.54852,-5.17322,24025,226.515,1,1,2,3,4,0
1,97,25.1418,209.869,2.22677,2.45448,594.582,135.901,-5.0307,-17.1128,20003.7,253.041,1,1,2,3,4,0
1,98,24.9324,209.121,2.49959,2.87325,589.77,95.2805,-3.38547,-10.8692,25254.2,247.32,1,1,2,3,4,0
1,99,25.4061,209.753,2.78739,2.6507,522.78,62.8,-8.90378,-10.664,22938.1,210.355,1,1,2,3,4,0
1,100,25.4905,210.154,2.41001,2.39772,554.495,104.631,-11.4003,-9.2716,19614.8,219.905,1,1,2,2,3,0
1,101,25.578,209.657,2.31519,2.32506,712.212,121.577,-7.4156,-9.11194,24514.6,265.704,,,,,,0
2,1,31.8649,165.051,2.20255,2.13478,258.798,78.1508,0.752882,1.05187,7564.34,124.527,1,2,3,4,5,0
2,2,29.3798,166.226,2.10793,2.31223,255.334,83.4063,-2.03114,-1.54375,7412.24,130.154,1,2,3,4,5,0
2,3,26.8947,167.402,2.0133,2.48969,251.871,88.6618,-4.81516,-4.13937,7260.14,135.781,1,2,3,4,5,0
2,4,27.0147,167.716,3.10941,2.89555,253.83,56.3826,-0.273157,-1.6995,13083.8,139.254,1,2,3,4,5,0
2,5,28.7092,165.348,2.03941,1.43425,296.994,101.827,-2.45236,3.10345,5962,133.769,1,2,3,4,5,0
2,6,28.6879,165.594,1.51012,1.73695,309.775,102.831,-0.0537748,-1.15825,5103.36,129.408,1,2,3,4,5,0
2,7,28.421,168.802,1.50631,2.09065,429.614,97.5628,-0.384551,-3.08022,8466.65,144.101,1,2,3,4,5,0
2,8,28.0992,169.473,2.1121,2.74876,357.411,90.1307,-1.02146,-5.60765,12586.7,166.03,1,2,3,4,5,0
2,9,29.3829,169.49,2.53904,2.65455,365.438,86.2781,-2.65252,-2.4545,14777.6,175.811,1,2,3,4,5,0
2,10,29.6028,168.944,2.47615,2.50134,358.12,73.3335,-6.40591,-0.710753,14230.1,160.538,1,2,3,4,5,0
2,11,28.4193,167.948,2.15772,2.69628,281.983,80.9475,-2.48444,-0.656417,10424.1,143.429,1,2,3,4,5,0
2,12,27.2357,166.952,1.8393,2.89123,205.846,88.5616,1.43704,-0.602081,6618.08,126.32,1,2,3,4,5,0
2,13,29.5457,167.943,2.20254,2.38426,374.572,84.9075,-1.53434,1.16155,12133.2,158.491,1,2,3,4,5,0
2,14,30.0511,166.683,2.55708,2.79783,217.586,80.3867,-1.90862,-0.731275,9293.67,133.036,1,2,3,4,5,0
2,15,30.9277,166.396,2.23368,1.90527,321.027,85.1945,-3.86717,0.950451,8510.54,136.734,1,2,3,4,5,0
2,16,30.0487,167,2.04818,2.05066,350.399,97.0374,-4.42384,1.0696,9189.59,148.964,1,2,3,4,5,0
2,17,27.4577,166.433,2.22673,2.45769,230.851,65.5242,0.436962,-0.379049,7850.66,111.195,1,2,2,4,5,0
2,18,26.5752,166.386,2.49349,2.61738,259.509,62.6641,0.967416,-3.6186,9676.87,122.899,1,1,2,2,3,0
2,19,27.0811,166.581,2.12585,2.3908,378.308,69.3137,2.3875,-0.50732,12508.3,145.929,1,1,2,2,3,0
2,20,26.9844,167.035,2.12236,2.28293,356.156,68.8658,0.645288,-2.08839,10708.5,132.923,1,1,2,2,3,0
2,21,26.9112,167.524,2.01607,2.31614,393.325,75.9138,-2.05375,-4.04855,11434.2,142.639,,,,,,0
3,1,53.5023,113.126,1.84697,2.03693,635.524,119.516,2.00312,-7.43478,14148.1,200.71,1,1,1,1,1,0
3,2,53.7664,112.692,2.12193,1.82884,577.459,89.9772,-2.41526,-3.63371,14484.6,180.58,1,1,1,1,1,0
3,3,53.9884,112.877,2.27719,2.05112,478.369,79.4768,-3.04358,-6.7084,13883.5,166.225,1,1,1,1,1,0
3,4,53.9162,112.901,2.14915,1.99864,512.718,82.5027,-1.92485,-5.23867,13736.4,165.225,1,1,1,1,1,0
3,5,53.8122,112.611,2.06904,2.15584,514.648,93.3293,-1.9423,-4.40853,14291.4,174.166,1,1,1,1,1,0
3,6,53.8659,112.988,1.98276,2.03083,436.841,123.572,-1.45025,-12.3973,9446.57,175.911,1,1,1,1,1,0
3,7,54.0962,112.767,2.16025,2.01765,488.055,112.878,-9.65208,-11.5481,13259.8,188.651,1,1,1,1,1,0
3,8,53.8424,112.542,2.24367,2.28554,522.881,65.0771,-1.26045,-2.4139,16568.7,170.669,1,1,1,1,1,0
3,9,53.5625,112.886,1.97002,2.25415,509.503,83.6546,-1.15656,-2.44263,13411.7,165.799,1,1,1,1,1,0
3,10,53.5514,113.121,2.00377,1.72986,540.302,96.009,0.208019,-5.146,11316.4,161.923,1,1,1,1,1,0
3,11,53.6688,113.176,2.05915,1.7501,579.793,90.8859,-1.43299,-9.12922,13075.9,165.012,1,1,1,1,1,0
3,12,53.9107,112.642,2.0058,2.12341,545.469,89.7273,-1.73508,-7.80159,14488.7,170.781,1,1,1,1,1,0
3,13,53.6433,112.486,2.34091,2.33933,493.554,54.9446,1.24856,-3.44052,16688,156.982,1,1,1,1,1,0
3,14,53.4922,112.645,2.43265,2.16582,583.326,60.7372,1.45963,-5.86774,19017.2,174.888,1,1,1,1,1,0
3,15,53.4247,112.791,2.35773,2.32551,594.965,75.8372,-0.560631,-9.12261,20063.8,192.296,1,1,1,1,1,0
3,16,53.646,113.152,2.07948,2.13363,586.895,98.9233,-6.22356,-11.5626,16219.7,192.219,1,1,1,1,1,0
3,17,53.7716,112.646,2.02444,2.3649,564.611,71.0967,2.05056,-4.32495,16750.8,173.929,1,1,1,1,1,0
3,18,53.8694,112.584,1.97548,2.25194,558.401,83.1785,-3.85692,-6.39227,15445.7,174.533,1,1,1,1,1,0
3,19,53.5216,112.837,1.75496,2.13659,561.533,104.411,-0.553892,-9.69804,12165,174.225,1,1,1,1,1,0
3,20,53.5343,112.509,2.50514,2.20194,525.775,70.4863,-1.49663,-2.55371,17862.7,183.521,1,1,1,1,1,0
3,21,54.0032,112.512,1.86605,1.99802,519.655,95.96,0.0114834,-3.93493,12121.1,166.195,1,1,1,1,2,0
3,22,54.1105,112.997,1.69624,2.22763,648.277,101.614,-0.577109,-4.69674,15284.3,187.172,1,1,1,1,2,0
3,23,53.6415,112.516,1.94099,2.3302,601.17,88.7534,-1.28078,-1.13774,16870.9,188.858,1,1,1,1,1,0
3,24,53.6271,112.69,1.97783,2.18424,546.638,89.0836,1.13104,-3.61416,13973.6,175.456,1,1,1,1,1,0
3,25,53.7018,112.85,2.10949,2.14563,534.949,81.9202,1.35481,-6.35864,15256.4,180.213,1,1,1,1,1,0
3,26,53.7202,112.627,1.77778,2.02189,637.352,98.1953,-0.341732,-7.07061,14161.2,182.509,1,1,1,1,1,0
3,27,54.0405,112.578,2.23235,2.40392,538.546,62.0738,-1.40582,-5.49028,17796.9,170.325,1,1,1,1,1,0
3,28,54.0222,112.86,2.1341,2.25368,511.712,91.2667,-4.5345,-5.29211,14953.9,180.237,1,1,1,1,1,0
3,29,53.9173,112.717,1.93236,2.09863,613.204,99.8291,-3.69718,-4.31863,15531.8,190.497,1,1,1,1,1,0
3,30,54.0224,113.274,1.86207,1.75715,647.854,119.896,-3.97374,-14.2768,12580.8,185.391,1,1,1,1,1,0
3,31,54.0879,113.341,1.90822,1.72044,642.336,119.031,-2.84058,-15.0984,12801.5,189.858,1,1,1,1,1,0
3,32,53.9404,112.999,1.70412,1.99823,652.568,101.264,-4.10821,-10.5549,13923.5,188.982,1,1,1,1,1,0
3,33,53.9577,112.834,1.96886,2.19737,544.299,103.101,-5.94954,-9.06668,14676,194.763,1,1,1,1,1,0
3,34,53.7047,112.608,2.17722,2.58358,422.008,101.247,-3.34892,-5.5675,14519.4,192.201,1,1,1,1,1,0
3,35,53.418,112.792,2.37412,2.60251,485.696,83.879,-2.52559,-6.42506,18395.9,197.343,1,1,1,1,1,0
3,36,53.4967,112.954,2.39785,2.63326,446.9,97.085,-3.97382,-4.18347,17079.5,202.414,1,1,1,1,1,0
3,37,53.6157,112.991,2.43624,2.59458,483.427,77.2054,0.504377,-4.82098,18493.6,197.402,1,1,1,1,1,0
3,38,53.7167,112.513,2.07682,2.14327,515.134,101.391,-1.65349,-0.409707,14032.8,187.012,1,1,1,1,1,0
3,39,53.7708,112.838,2.03032,2.02774,484.928,108.522,-3.8106,-7.22889,12283.7,183.308,1,1,1,1,1,0
3,40,54.1856,112.964,2.34219,2.27257,511.802,89.6634,-4.36408,-6.72555,16812.3,186.509,1,1,1,1,1,0
3,41,54.0983,112.875,2.04816,2.0911,573.306,117.998,-3.94882,-3.75247,15320.7,204.124,1,1,1,1,1,0
3,42,53.9938,112.808,2.08069,2.21235,567.925,100.646,-6.51973,-4.23305,16261.6,199.763,1,1,1,1,1,0
3,43,53.9808,112.986,2.07081,1.99867,540.22,109.431,-4.68592,-8.70929,13966.4,190.467,1,1,1,1,1,0
3,44,53.9291,113.361,2.23835,1.90014,568.616,92.7292,-5.04186,-8.76753,15068.3,185.479,1,1,1,2,2,0
3,45,53.4984,112.991,1.79566,2.02037,537.425,122.277,1.90844,-3.94001,12134.3,189.947,1,1,1,2,3,0
3,46,53.8278,112.522,1.88542,2.33209,552.963,119.078,0.0901762,0.904094,15243.3,211.385,1,1,1,2,3,0
3,47,53.5837,112.237,1.85782,2.18284,505.807,109.418,1.02672,1.50986,12794.8,184.97,1,1,1,2,3,0
3,48,53.6083,112.347,1.95943,2.1657,508.59,103.775,-0.21523,0.449023,13449.9,183.302,1,1,2,3,4,0
3,49,54.4668,113.009,1.94404,2.36082,643.888,112.355,-7.22598,-3.38027,18329.7,222.219,1,1,2,2,3,0
3,50,54.3958,113.384,1.88219,2.35494,651.683,121.907,-3.53243,-5.04953,17916,224.438,1,1,1,1,1,0
3,51,54.261,112.909,1.99285,2.19905,657.356,121.455,-1.81921,-6.6664,17946.6,221.757,1,1,1,1,1,0
3,52,54.1355,113.048,1.8582,2.27231,520.945,95.8414,-2.04837,-7.86506,13698.6,172.852,1,1,1,1,1,0
3,53,53.8679,113.412,1.90566,2.27048,473.221,101.963,-2.06643,-5.86648,12573.5,173.219,1,1,1,1,1,0
3,54,53.953,113.113,1.9624,1.96383,491.436,110.133,-4.10398,1.66313,11851.6,176.379,1,1,1,1,1,0
3,55,53.7562,113.146,2.42044,2.37204,394.739,98.8927,-1.53715,1.29777,13889.8,183.645,1,1,1,1,1,0
3,56,53.7063,113.419,3.0893,2.92044,460.339,59.3602,2.16448,-3.81001,23720.7,213.284,1,1,1,1,1,0
3,57,53.8937,113.014,2.06589,2.45748,522.16,124.377,-1.81069,-2.6165,16368.1,225.249,1,1,1,1,1,0
3,58,53.7804,112.835,2.21544,2.45218,561.697,80.35,-3.71777,-2.6752,19670.7,197.101,1,1,1,1,1,0
3,59,53.8915,112.502,2.23738,2.20648,404.561,104.925,-5.7613,-0.327878,13304.3,181.491,1,1,1,1,1,0
3,60,53.7618,112.732,2.3362,2.7543,351.503,111.616,-3.19211,3.031,13924.8,193.183,1,1,1,1,1,0
3,61,53.9432,112.654,1.83726,2.08718,579.395,133.963,-2.80342,0.602082,13888.2,214.994,1,1,1,1,1,0
3,62,53.9795,112.814,1.64095,1.75828,679.417,126.18,-1.82859,-0.811115,12307.2,200.32,1,1,1,1,1,0
3,63,53.6843,112.728,1.81289,2.10409,622.371,115.254,-3.51676,1.66407,14838,203.118,1,1,1,1,1,0
3,64,53.603,112.668,1.9361,2.27154,545.688,100.281,-2.67891,-1.11928,14773,189.704,1,1,1,1,1,0
3,65,53.5624,112.614,1.69925,2.47538,487.258,109.126,2.10992,-3.53216,11529.3,180.408,1,1,1,1,1,0
3,66,53.7911,112.899,1.91267,1.66719,525.729,110.561,0.731514,-8.04323,10218.6,173.639,1,1,1,1,1,0
3,67,53.8825,112.356,2.39631,1.93814,516.723,75.8715,-3.44146,-6.29022,14870.4,164.438,1,1,1,1,1,0
3,68,54.1156,112.266,2.31265,2.06014,492.34,86.4627,-7.85459,-2.49961,14553.9,172.521,1,1,1,1,1,0
3,69,53.697,112.49,2.40974,1.8111,484.751,83.4114,-2.67351,-4.02399,13637.7,163.568,1,1,1,1,2,0
3,70,53.6598,112.712,2.16283,1.68708,556.708,88.2251,-2.80608,-9.26343,12686.5,162.899,1,1,1,2,2,0
3,71,53.3041,111.965,2.78245,2.98784,389.067,48.2357,-1.33728,-4.44342,18401.9,165.503,1,1,1,1,1,0
3,72,53.3484,112.303,2.33125,2.45196,394.263,77.932,1.13115,-4.07389,13811.7,158.018,1,1,1,1,1,0
3,73,53.5756,112.119,2.29364,2.52038,438.128,60.6216,-1.43181,0.159778,15876.7,157.45,1,1,1,1,1,0
3,74,53.4679,111.816,2.29017,2.73016,402.734,60.0284,-0.525555,0.514027,15238.9,154.367,1,1,1,1,1,0
3,75,53.2351,111.763,2.36748,2.36761,460.461,63.3807,0.167017,1.49068,15860,162.905,1,1,1,1,1,0
3,76,53.5436,111.635,2.28263,2.65585,372.92,44.3681,-1.25817,0.554837,13962.5,132.314,1,1,1,1,1,0
3,77,53.4074,112.226,2.12129,2.18481,369.538,61.3167,1.20882,-5.00134,10020.5,119.675,1,1,1,1,1,0
3,78,53.8409,112.443,1.99075,1.57452,462.072,75.4838,-2.77176,-6.66844,8307.23,123.302,1,1,1,1,1,0
3,79,53.6476,112.229,2.24052,1.77906,428.575,66.9232,-3.05236,-3.80103,10644.3,127.704,1,1,1,1,1,0
3,80,53.5194,112.178,2.10889,1.97038,404.613,78.3026,-1.7275,-3.7767,10500.3,138.521,1,1,1,1,1,0
3,81,53.7472,111.901,2.22318,2.17151,409.763,64.3418,-5.88479,-3.25293,12422.3,143.473,1,1,1,1,1,0
3,82,53.4054,111.995,2.07423,2.36515,416.435,66.9518,-4.85664,-5.11086,12647.9,142.633,1,1,1,1,1,0
3,83,52.8734,112.336,1.99553,2.18184,461.148,83.1218,1.07648,-6.21293,12022.1,154.444,1,1,1,1,1,0
3,84,52.9472,112.419,1.93135,2.04814,608.071,77.6913,-4.39525,-8.53593,14096.2,161.923,1,1,1,1,1,0
3,85,52.9046,112.135,2.02969,2.23353,693.055,72.7046,-2.05289,-5.02426,19549.7,189.852,1,1,1,1,1,0
3,86,53.0066,112.186,1.83004,1.84809,587.561,99.2757,-0.0924197,-4.51473,12281.2,167.337,1,1,1,1,1,0
3,87,52.9414,112.01,1.55318,1.59346,571.317,96.6766,-4.64377,-0.287201,8882.33,145.361,1,1,1,1,1,0
3,88,52.9185,112.181,1.84766,2.36232,380.377,89.8798,-2.83141,-1.97802,10325,146.982,1,1,1,1,1,0
3,89,52.7849,112.451,2.06154,2.13881,430.383,106.688,2.86235,-0.0686952,10898.8,169.633,1,1,1,2,2,0
3,90,52.5776,111.875,2.01935,2.06219,434.253,99.4014,-3.63009,0.511467,11286.8,165.219,1,1,1,2,2,0
3,91,52.325,112.515,2.07471,1.80293,443.339,105.251,-2.55141,-5.44635,10458.8,164.509,1,1,1,1,1,0
3,92,52.0257,112.529,2.10242,2.05534,512.236,89.3348,1.84906,-3.62389,13796.6,167.734,1,1,1,1,1,0
3,93,52.069,112.708,1.53442,1.59903,535.307,123.238,2.41589,-2.80915,7880.08,163.698,1,1,1,1,1,0
