No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
2,57,36.86,120.978,1.91425,2.24978,794.67,131.753,-1.75501,-13.9758,21315.7,262.112,1,2,3,4,5,0
2,58,34.1123,119.563,1.6833,1.88413,533.538,162.265,-4.27423,-11.6442,10611.5,220.142,1,2,3,4,5,0
2,59,32.9618,117.283,1.99641,2.20307,871.111,131.206,-3.11327,-6.8038,23995,272.568,1,2,3,4,5,0
2,60,32.3748,116.334,1.79337,2.53116,891.48,157.934,2.08173,-0.300443,24469.4,298.148,1,2,3,4,5,0
2,61,33.0099,118.246,2.07156,1.97403,573.069,156.649,1.52803,-6.84157,14639.8,234.633,1,2,3,4,5,0
2,62,33.4059,118.093,2.29495,2.17012,661.712,127.016,-3.43173,-9.69731,20401.7,242.337,1,2,3,4,5,0
2,63,32.1433,116.103,2.08902,1.92956,974.418,130.051,5.7389,-11.2376,24543.1,269.249,1,1,1,2,1,0
2,64,31.8813,116.089,2.04527,2.02957,674.305,123.378,0.173617,-10.9759,16232.7,214.172,1,1,1,2,2,0
2,65,32.0737,115.761,1.98626,1.96489,511.203,78.2039,1.00064,-1.33591,12698.3,153.592,1,1,1,2,2,0
2,66,32.2701,115.663,2.16033,1.98769,501.848,78.5045,-0.38259,-3.21097,13982.4,158.988,1,1,1,2,2,0
2,67,31.9555,115.295,2.16044,2.43989,792.068,101.681,-0.194353,-10.5645,25735.8,256.444,1,1,2,2,2,0
2,68,32.3866,115.515,2.09736,2.28512,854.132,97.9811,-2.23985,-9.07655,25795.3,252.651,1,2,3,4,5,0
2,69,32.2718,117.195,1.80919,1.79724,956.129,133.25,1.24179,-8.42963,19501.4,245.444,1,2,3,4,5,0
2,70,33.3737,118.579,1.85206,2.2042,994.972,121.437,-1.35734,-10.7113,26674.9,280.527,1,2,3,4,5,0
2,71,33.3114,117.119,1.82684,2.2046,753.435,140.723,-2.23088,-7.64164,18929.3,251.609,1,2,3,4,5,0
2,72,32.4155,115.552,2.0175,2.13188,877.588,131.371,-3.96025,-7.79922,22974.6,265.97,1,2,3,4,5,0
2,73,32.0348,114.763,2.10078,2.02183,1092.68,125.539,-0.991422,-8.36498,28961.4,296.03,1,2,3,4,5,0
2,74,31.5309,115.436,2.03135,1.7734,891.434,138.807,-0.618339,-5.06632,19543.3,256.485,1,2,3,4,5,0
2,75,30.8278,117.01,2.24847,2.28959,983.832,108.43,1.77942,-9.99531,31330.2,288.704,1,2,3,4,5,0
2,76,33.0006,115.786,1.90411,2.40683,575.932,135.832,-4.18683,-8.36203,16355.1,229.095,1,2,3,4,5,0
2,77,34.2104,115.096,1.89184,1.91296,1018.26,148.869,0.262544,-14.8059,22279.6,272.006,1,2,3,4,5,0
2,78,34.6995,114.25,2.16344,2.45302,1036.84,97.5565,2.9871,-9.7036,33889.1,300.473,1,2,3,4,5,0
2,79,34.8367,113.919,2.23473,2.5669,920.212,140.084,0.450228,-2.40805,30861.5,328.757,1,2,3,4,5,0
2,80,35.8575,114.372,2.26646,2.39784,585.875,153.646,-6.10382,-3.66483,18457,254.698,1,2,3,4,5,0
2,81,37.5187,115.479,2.02885,2.28757,928.32,126.4,-4.40082,-11.2978,26712.6,286.615,1,2,3,4,5,0
2,82,37.2903,116.36,2.26157,2.43528,751.957,110.399,3.8421,-11.0411,24848,261.012,1,2,3,4,5,0
2,83,39.7496,115.38,2.4082,2.02447,587.041,111.537,-6.33249,-3.2219,18189,217.941,1,2,3,4,5,0
2,84,39.9753,113.974,1.75314,2.30533,1065.78,100.006,0.553656,-4.50492,25277.1,251.444,1,2,3,4,5,0
2,85,39.4721,113.991,1.61069,2.02969,1106.04,137.556,4.48672,-10.1797,21841.2,262.379,1,2,3,4,5,0
2,86,38.9458,115.682,1.92305,1.75002,702.683,184.265,13.7811,-14.8191,14825.7,264.959,1,2,3,4,5,0
2,87,37.111,117.553,1.75837,2.03885,881.178,165.139,7.94631,-9.8455,19372.1,279.521,1,2,3,4,5,0
2,88,36.6148,117.071,2.1071,1.97154,826.551,140.288,2.68151,-10.7106,21427.9,258.065,1,2,3,4,5,0
2,89,35.5007,115.932,1.45816,1.99512,679.702,143.286,1.7015,-7.00941,12051.8,213.633,1,2,3,4,5,0
2,90,34.3736,115.912,2.17483,1.9243,757.052,118.751,0.0957329,-6.23744,19473.2,238.213,1,2,3,4,5,0
2,91,33.9989,116.624,2.5422,2.39194,753.459,93.7269,0.21401,-7.60286,27927.4,261.627,1,2,3,4,5,0
2,92,31.6497,116.409,1.96781,2.18153,579.946,120.112,2.77299,-6.85312,14557,208.692,1,2,3,4,5,0
2,93,29.1554,115.011,1.78045,1.86073,853.765,134.033,-5.11473,-1.01424,17398.1,232.491,1,2,3,4,5,0
2,94,28.2361,114.856,1.81551,2.20617,909.746,132.753,-1.37434,-4.93547,22447.5,262.775,1,2,3,4,5,0
2,95,28.6237,115.481,1.93803,2.33909,815.005,111.472,-3.55311,-8.68692,22719.2,245.26,1,2,3,4,5,0
2,96,29.5356,115.913,1.81972,2.27748,864.355,140.471,-6.88594,-12.3191,22301.8,268.414,1,2,3,4,5,0
2,97,30.4727,115.477,1.86704,2.25935,747.524,124.982,-8.03962,-6.33153,19038.3,236.089,1,2,3,4,5,0
2,98,32.2398,116.167,1.69842,2.59848,685.445,143.929,-4.38205,-5.3143,17910.2,242.947,1,2,3,4,5,0
2,99,34.2035,114.853,2.29084,2.65458,731.981,117.42,-1.46575,-7.61571,27086.3,278.396,1,2,3,4,5,0
2,100,34.8313,115.467,2.10462,1.79404,859.584,149.103,-0.975748,-4.81564,21135.3,271.035,1,2,3,4,5,0
2,101,35.2181,116.333,2.17337,2.04921,841.731,124.498,-2.26097,-3.93945,24324.2,265.68,,,,,,0
3,1,115.661,168.293,2.32082,2.2578,428.51,94.2927,-0.575239,-0.811638,13857.7,175.308,1,2,3,4,5,0
3,2,113.759,166.791,1.87759,1.96906,277.337,96.138,-3.19876,-3.0029,6419.67,135.201,1,2,3,4,5,0
3,3,112.223,166.292,2.26985,2.13731,336.548,83.2593,-3.2887,0.872299,10125.7,140.473,1,2,3,4,5,0
3,4,111.295,167.958,2.73229,2.29931,285.712,66.6847,-2.35282,-2.18267,11184.9,132.74,1,2,3,4,5,0
3,5,110.868,167.374,2.10717,1.07542,350.892,98.1709,-5.43853,-1.84177,4991.66,124.935,1,2,3,4,5,0
3,6,110.757,166.221,1.86457,1.8666,405.672,81.997,-3.44766,-2.45598,9372.91,134.059,1,2,3,4,5,0
3,7,111.23,166.663,1.74789,2.0129,427.111,88.6038,-3.2322,-1.82335,9296.35,142.024,1,2,3,4,5,0
3,8,112.35,166.733,2.45724,1.98711,344.429,78.4186,-5.2937,-4.51801,10383.2,141.296,1,2,3,4,5,0
3,9,113.792,166.614,3.20548,2.05621,307.135,81.7371,-0.572668,-1.56883,11426.3,151.888,1,2,3,4,5,0
3,10,112.781,166.405,3.07845,2.10546,273.244,71.2392,-0.215003,-2.13286,10512,135.947,1,2,3,4,5,0
