No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
171,11,317.658,288.07,1.81524,1.84798,900.148,176.339,-4.25464,-3.74119,18936.1,292.521,1,1,2,3,4,0
171,12,317.668,288.592,1.78896,2.14002,915.36,168.07,-14.6034,15.3523,21880.8,310.698,1,2,2,3,4,0
171,13,316.266,289.637,2.05803,1.71334,1233.04,224.979,-12.6813,7.03691,27209,383.568,1,1,2,3,4,0
171,14,315.951,289.512,1.82255,2.1766,1245.82,215.26,-19.8996,6.82459,30819.8,420.716,1,1,2,3,4,0
171,15,315.471,289.284,2.1253,1.85223,1647.85,260.199,-34.6724,-0.929117,42647.3,512.219,1,1,2,3,4,0
171,16,315.602,288.716,2.01394,1.93176,2110.82,258.049,-37.4656,-7.40174,51580.3,574.935,1,1,2,3,4,0
171,17,316.035,287.992,2.5817,2.18199,1239.27,199.154,-28.6209,-10.0686,42784.4,474.231,1,1,2,3,4,0
171,18,315.639,286.825,2.33748,2.12136,1315.8,283.746,-21.583,-15.6035,40114.7,529.003,1,1,2,3,4,0
171,19,315.242,285.657,2.09325,2.06072,1392.33,368.338,-14.545,-21.1385,37445.1,583.775,1,1,2,3,4,0
171,20,314.634,285.356,1.99844,2.28586,1812.17,320.573,-10.7212,-21.027,51403,631.148,1,1,2,3,4,0
171,21,313.486,285.494,2.02415,2.09813,1860.93,367.07,-2.27335,-35.4202,50417.5,667.74,1,1,2,3,4,0
171,22,313.282,284.666,1.86454,2.30419,1973.31,393.662,-7.52605,-13.9229,53557.3,707.621,1,1,2,3,4,0
171,23,313.631,284.08,1.79759,2.21119,1912.05,486.347,-19.375,19.9943,47411,783.408,1,2,3,4,5,0
171,24,315.63,282.357,1.78263,2.39765,1521.73,580.725,-50.7072,66.4589,40314.6,821.935,1,2,3,4,5,0
171,25,315.56,281.444,1.85612,2.3476,1540.09,408.986,-34.0478,49.4391,40200.3,649.899,1,2,3,4,5,0
171,26,316.102,280.237,1.77821,1.96788,1161.32,241.239,-14.7563,24.3117,25461.5,398.201,1,2,3,4,5,0
171,27,317.92,278.405,1.50569,1.77386,1023.86,278.429,7.64677,11.7153,17167.8,357.941,1,1,2,2,2,0
171,28,318.051,278.005,1.64726,1.92888,948.64,272.538,12.9506,7.38983,18904,385.391,1,1,2,2,3,0
171,29,317.615,278.109,1.65878,1.69477,1184.61,268.635,3.17183,13.3869,20910.1,385.456,1,1,2,3,4,0
171,30,317.055,278.735,1.73069,1.81549,1129.91,379.725,7.46562,32.6762,22072.1,500.263,1,1,2,3,4,0
171,31,316.495,279.361,1.8026,1.93621,1075.22,490.814,11.7594,51.9655,23234.1,615.071,1,2,3,4,5,0
171,32,314.808,281.475,2.98596,2.78174,1445.38,294.4,-8.51264,3.72084,71979.8,792.249,1,2,2,3,4,0
171,33,314.901,282.073,2.38608,2.29218,1743.51,552.319,-22.3591,0.832095,58749.1,936.231,1,1,2,3,4,0
171,34,314.335,282.088,2.57484,2.11511,1671.37,647.224,-40.322,-2.39043,64780.8,1070.24,1,2,2,3,4,0
171,35,315.146,280.807,2.1123,1.90852,2147.77,630.855,-74.5333,29.1542,54087.7,924.651,1,2,2,3,4,0
171,36,314.772,281.092,1.8694,1.92193,2055.24,636.935,-63.9051,40.0625,46262.8,962.479,1,2,3,3,4,0
171,37,313.994,282.293,2.26598,2.42205,1977.57,566.273,-40.8221,38.0929,71507.6,1047.81,1,2,3,4,4,0
171,38,314.015,284.578,2.22665,4.1982,1749.17,743.608,-29.8105,41.6129,86362.8,1249.65,1,2,3,3,4,0
171,39,314.965,285.916,2.38708,3.40985,3288.97,556.91,-36.5292,35.5835,151805,1482.95,1,2,3,3,4,0
171,40,315.433,286.703,2.33417,3.67205,2868.37,525.191,-16.6582,28.3044,131125,1313.35,1,2,3,3,4,0
171,41,317.362,286.234,2.8773,3.46056,2469.71,348.122,-68.2508,1.88686,138927,1199.59,1,1,1,2,4,0
171,42,317.546,285.831,2.34719,2.96933,2299.55,696.931,-102.726,-19.2935,100662,1314.01,1,1,1,2,2,0
171,43,316.908,285.741,2.59643,2.49907,2372.4,849.778,-108.526,14.4603,93237.4,1441.21,1,1,1,2,2,0
171,44,317.057,285.718,2.31519,2.16804,2765.32,734.173,-120.706,-10.6809,85938.9,1234.04,1,1,1,2,2,0
171,45,317.435,285.226,2.34419,2.24778,2297.17,679.192,-89.2654,33.3102,72495.5,1102.92,1,1,1,2,2,0
171,46,317.567,285.481,2.62593,2.66041,1849.31,556.342,-81.8943,29.8839,83514.9,1045.28,1,1,1,2,2,0
171,47,317.837,284.937,1.81375,1.91343,1668.02,677.115,-70.9126,50.426,36286.1,870,1,1,2,2,3,0
171,48,318.32,285.596,1.80156,1.77102,1301.37,604.75,-69.1386,35.798,26044.4,747.97,1,1,2,2,3,0
171,49,318.398,286.293,2.08849,1.74895,1022.57,596.965,-69.1428,37.7126,23352.3,711.917,1,2,3,4,5,0
171,50,325.341,282.334,1.12162,1.83501,750.305,295.191,-4.37853,2.68693,9692.01,351.882,1,2,3,4,5,0
171,51,327.817,284.44,1.23962,1.7916,602.435,267.762,-11.9028,-3.56713,8307.43,313.642,1,2,3,4,5,0
171,52,330.293,286.546,1.35761,1.74819,454.564,240.333,-19.427,-9.82119,6922.85,275.402,1,2,3,4,5,0
171,53,331.157,285.881,2.2762,1.7378,432.631,152.562,-22.5344,2.6348,10661.9,213.083,,,,,,0
172,7,335.954,25.8119,3.30055,2.87563,703.368,129.148,-24.489,21.0938,43190.2,410.012,1,2,3,4,5,0
172,8,335.169,27.1435,2.46111,2.20782,801.018,150.054,10.9299,-16.9792,34463.5,369.734,1,2,3,4,5,0
172,9,337.979,26.9675,2.00479,1.26307,468.432,294.511,7.81983,-1.84226,7436.83,333.284,1,2,3,4,5,0
172,10,341.309,24.9274,3.42663,4.07668,588.579,59.7557,11.4092,1.70699,41627.8,319.787,1,1,1,1,1,0
172,11,341.477,24.7653,3.42705,3.3764,490.157,111.804,1.04837,0.71779,30759.8,308.133,1,1,1,1,1,0
172,12,341.646,24.6031,3.42748,2.67612,391.735,163.853,-9.3125,-0.271412,19891.8,296.479,1,1,2,3,4,0
172,13,341.019,24.6156,2.2063,2.6795,463.762,180.541,0.365453,1.85603,16680.4,276.148,1,2,2,3,4,0
172,14,342.363,24.1564,2.3135,2.52551,678.052,177.73,-8.37431,-0.221197,24226.9,336.012,1,2,2,3,4,0
172,15,341.785,23.6858,2.77692,3.02535,557.757,220.663,-25.3963,24.4797,27193.5,390.308,1,2,2,3,4,0
172,16,342.667,25.6756,2.06919,2.84911,366.789,309.711,-27.4196,20.1982,13062.4,380.716,1,2,2,3,4,0
172,17,343.555,25.1813,2.41424,2.36292,374.536,276.055,-20.3203,8.49259,12550.9,343.97,1,1,2,3,4,0
172,18,344.443,24.687,2.7593,1.87673,382.284,242.4,-13.2209,-3.21301,12039.5,307.225,1,1,2,3,4,0
172,19,344.327,24.3177,2.39849,1.92042,398.093,241.057,-18.0396,1.38747,11358.4,301.479,1,1,2,3,4,0
172,20,344.083,25.0848,2.17876,1.96023,562.042,165.455,-6.28061,-13.2732,15573.1,263.929,1,2,3,4,5,0
172,21,346.801,26.8657,2.50174,2.69514,434.524,134.368,0.00342631,-8.96672,17543.5,243.911,1,2,3,4,5,0
172,22,349.52,28.6466,2.82471,3.43005,307.006,103.281,6.28746,-4.66028,19513.8,223.893,,,,,,0
173,7,337.875,363.507,1.78773,1.88569,453.955,525.538,5.92215,-18.3711,8879.83,584.385,1,2,3,4,5,0
173,8,336.431,364.011,1.54085,1.89854,683.684,559.136,-1.04467,-17.4682,12630.2,611.87,1,2,3,4,5,0
173,9,332.156,370.519,1.55319,3.62977,335.905,343.726,8.00317,-12.4404,12193.2,429.84,1,2,3,4,5,0
173,10,333.514,374.258,2.09919,2.3806,442.777,285.727,-30.205,8.66936,13675,361.237,1,2,3,4,5,0
173,11,334.918,374.953,2.12955,2.24562,441.187,244.617,-17.076,9.88052,13069.3,322.018,1,2,3,4,5,0
173,12,336.322,375.648,2.15991,2.11063,439.598,203.506,-3.94688,11.0917,12463.7,282.799,1,2,3,4,5,0
173,13,338.295,374.69,1.27251,3.16011,277.917,184.664,10.4,-7.90841,7258.25,230.047,1,2,3,4,5,0
173,14,339.266,373.903,2.10032,2.92557,616.165,133.059,6.6763,-11.0949,22754.7,271.03,1,2,3,4,5,0
173,15,338.873,374.375,1.61396,1.98573,714.164,180.685,-7.56812,1.80956,14340,278.509,1,2,3,4,5,0
173,16,338.744,375.664,2.15314,2.57189,510.851,272.05,-8.20229,29.7356,17668.2,390.302,1,2,3,4,5,0
173,17,333.116,370.726,2.27871,2.36436,438.613,334.999,-13.4819,26.8985,16989.3,439.692,1,2,3,4,5,0
173,18,334.616,371.034,2.37407,3.09487,549.707,277.692,-40.0529,-9.04932,24936,425.544,1,2,3,4,5,0
173,19,333.014,373.411,2.49339,2.69086,468.525,252.994,-8.80815,-13.4722,19517.7,371.136,1,2,3,4,5,0
173,20,331.412,375.787,2.6127,2.28684,387.343,228.297,22.4366,-17.895,14099.3,316.728,1,2,3,4,5,0
173,21,331.234,376.454,2.77881,2.27053,451.344,241.357,18.0783,-21.8726,17195.3,346.337,,,,,,0
174,7,343.001,348.188,2.25151,2.89569,702.913,616.07,-11.1981,77.6542,29177,810.29,1,2,2,3,4,0
174,8,343.367,347.063,1.91446,2.59652,656.818,658.816,2.63355,77.7592,22992.8,822.805,1,2,2,3,4,0
174,9,344.321,348.734,2.21532,3.0751,610.74,709.832,16.9527,39.5732,20546.8,828.207,1,2,2,3,4,0
174,10,344.808,349.395,2.60659,3.13085,804.096,575.752,-5.45115,36.8722,39378.9,818.947,1,2,2,3,4,0
174,11,345.394,350.198,2.39544,2.5388,961.638,636.466,-10.1926,16.467,35633.3,850.225,1,2,2,3,4,0
174,12,346.298,350.346,2.20757,2.15184,861.456,816.628,3.98587,8.34242,25036.8,967.615,1,2,3,4,5,0
174,13,347.994,350.952,2.44695,2.02999,571.083,819.494,-19.8023,6.15791,17532.8,928.462,1,2,3,4,5,0
174,14,349.598,352.954,2.80968,2.56771,622.406,634.374,-32.4197,-12.4536,31349.4,830.592,1,2,3,4,5,0
174,15,348.52,353.945,2.06671,3.46141,508.439,702.181,-32.4081,-4.18772,23590.8,844.787,1,2,3,4,5,0
174,16,347.485,351.257,2.06875,2.91557,596.444,682.832,-24.4836,23.0929,22146.6,806.923,1,2,3,4,5,0
174,17,346.45,348.57,2.07078,2.36974,684.448,663.482,-16.5591,50.3736,20702.5,769.059,1,2,3,4,5,0
174,18,345.189,348.447,2.58067,2.29263,709.186,650.844,-13.7702,57.7065,28674.3,794.639,1,2,3,4,5,0
174,19,343.753,347.753,2.96733,1.69944,513.982,610.346,-4.35364,70.3358,15688.5,692.746,1,1,2,2,3,0
174,20,343.667,347.325,3.20238,1.74774,495.383,597.831,-17.2864,60.1744,16332.3,681.524,1,1,2,2,3,0
174,21,343.581,346.897,3.43743,1.79605,476.784,585.316,-30.2191,50.0131,16976.1,670.302,1,1,2,2,3,0
174,22,343.046,347.628,2.90625,1.70344,512.124,685.027,-24.3465,30.5725,16335.4,763.923,1,1,2,2,3,0
174,23,342.465,347.745,2.05962,1.52897,644.206,610.783,-22.572,46.899,12173.2,701.497,1,2,3,4,5,0
174,24,347.947,352.689,1.81361,2.11093,367.101,468.003,-40.623,-7.68796,8784.53,534.189,1,1,2,2,3,0
174,25,348.066,351.95,1.68265,2.19843,543.986,433.164,-7.22794,6.40261,10414.9,502.355,1,1,1,2,2,0
174,26,348.307,352.088,1.89092,1.86537,584.099,454.667,12.6894,11.5322,12915.8,552.521,1,1,1,2,2,0
174,27,348.178,351.549,3.28226,2.27854,428.352,447.682,13.0296,15.5604,19208.7,575.367,1,1,1,2,2,0
174,28,348.344,350.939,1.01422,3.48412,341.785,617.293,-3.13721,2.04178,7055.69,663.077,1,2,3,4,5,0
174,29,345.602,348.353,3.58286,3.3674,609.086,538.579,-0.207162,27.1664,38656.9,788.757,1,2,2,3,4,0
174,30,345.35,347.808,3.54981,2.31742,624.971,678.763,22.7182,33.724,29169.9,847.917,1,2,2,3,4,0
174,31,344.87,348.847,3.84293,2.20726,692.777,636.179,17.7652,13.0973,31697.4,825.778,1,2,2,3,4,0
174,32,344.39,349.886,4.13605,2.09709,760.583,593.596,12.8122,-7.52927,34224.9,803.639,1,2,2,3,4,0
174,33,345.562,350.668,4.12918,2.111,728.132,519.894,10.3919,-2.52321,33337.7,725.024,1,2,2,3,4,0
174,34,346.734,351.45,4.12231,2.12491,695.681,446.193,7.97148,2.48285,32450.5,646.408,1,2,2,3,4,0
174,35,346.866,352.424,2.62414,2.20919,863.245,522.362,8.87522,-7.76189,30549.2,707.284,1,2,3,4,5,0
174,36,347.91,351.148,1.53083,1.19307,955.113,720.138,2.13167,25.5678,10960.9,778.012,1,2,3,4,5,0
174,37,349.696,349.177,2.13291,2.31383,762.053,552.613,-0.260437,32.7668,25008.4,694.55,1,2,3,4,5,0
174,38,354.296,352.005,2.41396,1.93601,679.488,479.031,4.30433,-51.3779,20935.5,588.296,1,2,3,4,5,0
174,39,354.698,350.595,3.27757,2.8638,805.053,331.587,20.4058,-6.53895,42639.7,602.314,1,2,3,4,5,0
174,40,353.797,351.773,2.99755,2.17656,725.12,391.266,6.55335,-27.7274,30006.4,588.053,1,2,3,4,5,0
174,41,352.896,352.952,2.71754,1.48932,645.186,450.945,-7.29908,-48.9158,17373.1,573.793,1,2,3,4,5,0
174,42,354.882,346.942,3.12202,2.89864,273.964,467.34,-23.2553,32.0142,19475.8,590.704,1,2,3,4,5,0
174,43,354.944,352.075,2.25739,2.10721,812.494,389.184,-11.9488,-22.2763,24011.4,520.651,1,2,3,4,5,0
174,44,354.811,353.456,2.23218,1.72102,589.349,345.681,6.12028,-36.4812,14121.7,441.42,1,2,3,4,5,0
174,45,348.157,351.813,0.869194,1.27586,531.61,400.879,-21.4411,-8.66967,3711.3,426.538,,,,,,0
175,7,406.034,49.9057,1.6364,2.49985,584.371,267.681,-13.9527,14.4545,14786.4,346.065,1,1,1,2,2,0
175,8,406.252,49.6181,1.47453,1.35233,492.79,262.382,-12.0236,12.6235,4145.88,283.556,1,1,1,2,2,0
175,9,406.545,49.7202,1.20056,1.19717,701.985,318.636,7.83089,22.3094,6339.31,354.136,1,1,2,2,3,0
175,10,406.166,50.2699,1.16497,1.25809,558.103,314.375,10.3837,15.1049,5108.11,336.636,1,1,2,2,3,0
175,11,405.787,50.8195,1.12938,1.31901,414.221,310.114,12.9366,7.90036,3876.9,319.136,1,1,2,2,3,0
175,12,406.299,49.8813,1.38338,2.12416,425.51,275.697,16.8023,2.28893,7892.51,331.071,1,1,2,2,3,0
175,13,406.588,49.8078,1.08723,1.52751,671.121,265.091,7.4791,12.5528,7002.67,301.308,1,1,2,3,5,0
175,14,405.674,50.2504,1.68576,3.35937,375.94,254.624,9.91628,23.9077,12386.1,347.716,1,2,3,4,5,0
175,15,407.132,52.1714,1.61966,2.283,463.712,410.296,-11.3523,28.2448,9591.52,482.317,1,2,3,4,5,0
175,16,408.589,54.0925,1.55357,1.20664,551.484,565.967,-32.6208,32.582,6796.92,616.917,1,2,3,4,5,0
175,17,407.13,51.8448,2.34707,3.99452,760.303,328.761,-9.14818,40.7943,38470.8,552.491,1,2,3,4,5,0
175,18,406.564,50.6864,1.9588,3.42221,586.618,329.509,-11.1791,44.8813,24828.7,478.914,1,2,3,4,5,0
175,19,405.999,49.528,1.57053,2.8499,412.934,330.258,-13.2101,48.9683,11186.6,405.337,1,1,1,1,1,0
175,20,406.011,49.708,1.52594,1.91638,571.563,343.431,-13.3173,37.1046,8938.45,403.728,1,1,1,1,1,0
175,21,406.023,49.8881,1.48134,0.982857,730.192,356.604,-13.4244,25.2409,6690.29,402.118,,,,,,0
176,7,474.572,194.121,3.21127,3.57672,1159.33,643.799,31.9632,22.741,71206,1084.83,1,2,3,4,5,0
176,8,475,192.339,2.84667,3.45162,1154.19,647.945,21.7847,13.719,61824.3,1031.74,1,2,3,4,5,0
176,9,475.428,190.556,2.48208,3.32651,1149.05,652.091,11.6062,4.69694,52442.6,978.657,1,2,3,4,5,0
176,10,475.147,193.319,2.12438,3.18895,1031.82,568.024,14.5204,-10.7377,41094.7,811.775,1,2,3,4,5,0
176,11,476.456,192.775,2.61642,4.06866,877.914,326.535,-10.4216,25.2393,53604.3,688.746,1,2,3,4,5,0
176,12,474.065,195.139,1.30722,2.47245,473.913,633.741,29.6742,36.788,9806.53,687.041,1,1,1,1,1,0
176,13,473.742,195.209,1.65654,2.75705,576.657,529.131,29.4257,10.5195,17274.4,623.462,1,1,1,1,1,0
176,14,473.418,195.278,2.00585,3.04166,679.401,424.521,29.1771,-15.7491,24742.2,559.882,1,2,3,4,5,0
176,15,470.618,196.719,1.68856,2.74719,545.78,378.052,22.4469,-14.3646,16699.7,468.754,1,2,3,4,5,0
176,16,467.817,198.16,1.37127,2.45272,412.16,331.583,15.7167,-12.98,8657.22,377.627,1,2,3,4,5,0
176,17,467.658,198.22,1.453,2.09034,671.128,258.039,15.6648,-17.4083,12764.6,330.438,1,2,3,4,5,0
176,18,469.385,195.212,2.58618,2.23333,531.386,258.161,5.15036,-29.4196,20028.9,388.574,1,2,3,4,5,0
176,19,469.466,193.882,2.48146,2.60778,681.042,264.264,13.3958,-21.5141,26667.8,437.479,1,2,3,4,5,0
176,20,468.934,192.274,2.22135,3.88347,596.079,279.342,30.8923,5.40051,31618.7,456.503,1,2,3,4,5,0
176,21,472.77,197.886,3.77908,3.4726,802.204,121.271,-9.57182,-34.807,66445.6,546.988,1,2,3,4,5,0
176,22,473.385,199.078,1.64897,2.08079,710.582,527.05,12.0528,-28.1178,15292.7,615.053,,,,,,0
177,7,475.155,205.054,2.60064,4.03806,1169.96,604.913,22.7032,-32.4937,63033.9,973.32,1,2,3,4,5,0
177,8,476.329,207.477,3.34307,2.67855,1445.46,447.269,-8.25941,-38.0458,75662.7,922.521,1,2,3,4,5,0
177,9,474.225,210.382,2.97653,2.80624,1034,461.87,62.4056,-58.6008,50254,776.124,1,2,3,4,5,0
177,10,481.82,209.002,2.25345,3.0755,808.349,329.105,-42.0651,-32.5922,38258.5,567.941,1,2,3,4,5,0
177,11,481.721,207.723,2.47566,3.16716,1241.6,214.083,-23.8928,-30.7958,57328.5,578.396,1,2,3,4,5,0
177,12,482.114,209.33,2.55197,2.38083,926.697,284.823,-3.47527,-29.8154,33104.6,479.941,1,2,2,3,4,0
177,13,481.911,209.953,2.62762,2.73607,964.93,274.103,-14.821,-21.6608,41472.5,531.775,1,1,1,1,1,0
177,14,482.058,209.759,2.87319,3.35404,1131.76,207.515,-12.9587,-11.7159,61226.8,577.189,1,2,3,4,5,0
177,15,480.48,211.701,2.05302,3.15149,711.89,329.186,-0.254021,-34.0933,31653.6,523.041,1,2,3,4,5,0
177,16,481.228,207.214,2.5568,2.77648,376.538,334.312,-21.3595,10.373,23605.5,479.728,1,2,3,4,5,0
177,17,478.856,213.355,2.03393,2.43388,709.274,406.096,23.1967,-7.08391,30959.6,596.266,1,2,3,4,5,0
177,18,479.52,212.415,1.99306,2.99688,1263.66,427.922,-12.4419,-49.4048,46507.3,714.485,1,2,3,4,5,0
177,19,478.516,210.296,2.44553,3.50674,1448.62,268.357,-11.384,-25.1035,76816.8,740.018,1,2,3,4,5,0
177,20,477.512,208.177,2.89801,4.0166,1633.57,108.793,-10.326,-0.802278,107126,765.55,1,2,2,3,4,0
177,21,476.953,208.45,2.39799,3.13663,1720.22,321.127,-2.00205,-21.3928,75743.8,771.781,1,2,2,3,4,0
177,22,475.498,208.626,2.25404,2.20649,1214.11,349.968,-0.14742,-18.9359,37356,576.982,1,2,2,3,4,0
177,23,475.105,208.936,3.28618,2.4083,885.196,331.836,-14.978,-4.11521,40724.1,580.905,1,2,2,3,4,0
177,24,475.848,210.349,2.71358,2.49804,897.102,349.033,-22.2631,2.91067,36456.9,559.325,1,2,2,3,4,0
177,25,476.934,211.367,1.97092,2.47666,952.575,243.469,16.9267,-15.9316,28529,422.817,,,,,,0
178,8,101.768,83.6886,1.1405,1.274,395.249,348.836,-4.54149,-11.8919,3608.72,380.343,1,2,3,4,5,0
178,9,97.1491,87.7751,3.65391,4.19971,908.217,-247.429,-76.9237,63.727,96873.9,423.527,1,1,2,4,5,0
178,10,96.4621,88.4363,3.25838,2.87122,1661.09,-314.092,-84.42,61.6075,118701,475.598,1,1,2,2,3,0
178,11,96.7325,88.6542,2.17296,2.21644,1020.29,190.701,-9.69588,-3.35411,30362.5,382.763,1,1,2,2,3,0
178,12,97.0933,88.09,2.19783,2.14409,928.619,200.769,-5.09903,-3.68971,27201,364.45,1,1,2,3,4,0
178,13,96.7433,88.1101,1.88427,2.02428,957.627,296.661,8.13263,-18.0407,22855,430.325,1,1,2,3,4,0
178,14,95.8781,89.388,1.98802,2.34702,856.939,293.087,-6.25026,-16.7136,24789.3,458.379,1,1,2,3,4,0
178,15,95.6372,89.3808,1.89721,2.22435,829.225,340.64,-16.4578,-13.6469,21609.5,477.136,1,1,2,3,4,0
178,16,95.0849,89.7254,1.78896,2.03535,722.791,363.006,8.31127,-11.5436,17049.1,465.26,1,2,3,4,5,0
178,17,100.735,85.11,3.18367,3.31078,988.945,113.664,22.962,-75.441,72147.5,593.024,1,2,3,4,5,0
178,18,100.506,84.8146,1.87303,1.99756,1039.44,520.252,-20.7565,-33.4381,24352.9,666.13,1,2,3,4,5,0
178,19,96.8076,87.8926,2.32455,2.25403,833.008,255.271,-4.16496,-2.32606,26570.3,430.87,1,2,2,3,5,0
178,20,96.005,88.9154,2.37445,2.58867,918.097,191.129,7.56223,-21.4211,37239.9,422.763,1,1,2,3,4,0
178,21,95.3791,89.1294,2.38909,2.63793,783.732,294.492,12.6177,-6.42682,30708.3,477.337,1,1,2,3,4,0
178,22,96.303,89.239,2.32756,2.16985,1024.96,240.906,-32.0161,12.2099,37189.8,470.87,1,1,2,3,4,0
178,23,95.7188,89.4405,1.88153,1.90246,915.972,362.007,-24.647,4.9606,20533.5,488.243,1,2,2,3,4,0
178,24,96.64,88.0662,1.62217,1.76088,632.999,351.874,-14.4074,0.485915,10423.8,424.071,1,2,2,3,4,0
178,25,97.8768,87.1831,2.62922,2.03561,1149.07,250.919,-9.03791,-0.921119,36717.8,475.325,1,1,2,3,4,0
178,26,97.7414,87.6857,2.50694,2.18017,1241.8,275.443,-16.4154,-8.35068,41687.6,531.036,1,1,2,3,4,0
178,27,97.8087,87.1221,2.31652,2.24664,1501.18,336.751,9.01258,9.09436,44244.5,590.988,1,1,2,3,4,0
178,28,97.7756,87.0867,3.62011,3.52926,1431.41,-218.58,38.471,-53.6498,108229,503.095,1,2,2,3,4,0
178,29,99.2586,86.2561,2.82314,2.89951,850.938,232.916,-14.2268,-6.06924,42937.6,496.675,1,2,2,3,4,0
178,30,98.8244,86.6036,2.42888,2.58147,809.413,287.826,-10.5133,-11.6933,31372.4,477.402,1,2,2,3,4,0
178,31,97.4248,87.5538,1.702,1.72807,1097.32,322.617,-5.1685,-7.7921,19807.7,437.799,1,2,2,3,4,0
178,32,97.6025,87.494,1.76292,2.10871,998.6,251.171,-21.6966,-1.75689,25290.4,398.266,1,2,3,3,4,0
178,33,98.4501,86.0241,2.2038,2.11718,496.178,262.331,-11.0095,8.77842,14391.3,354.965,1,2,3,3,4,0
178,34,100.012,84.5759,1.8753,2.9819,381.993,210.534,6.7784,-16.3895,14250.5,300.414,1,1,1,3,4,0
178,35,100.428,84.2758,1.98099,2.63419,561.514,177.282,15.3934,-29.4401,21053.7,309.32,1,1,1,1,1,0
178,36,100.257,84.3614,2.31224,2.4119,571.675,231.075,32.5412,-45.7028,25782.1,402.29,1,1,1,1,1,0
178,37,99.9282,84.468,1.6129,1.16855,606.345,419.157,18.9115,-26.3931,7235.08,455.586,1,2,2,3,4,0
178,38,99.3083,86.2787,2.11923,2.35476,1006.76,278.266,5.69993,-26.1944,32281.4,463.876,1,2,2,3,4,0
178,39,100.753,85.5337,1.38734,2.23811,945.863,311.043,-2.97932,-16.5893,17503.7,418.308,1,2,2,3,4,0
178,40,100.839,85.0487,1.19609,1.80921,843.269,349.385,-8.79439,-17.235,11457.5,408.858,1,2,2,3,4,0
178,41,100.05,84.5256,1.24742,1.49973,484.244,428.226,22.2884,-22.27,7075.73,465,1,2,2,3,4,0
178,42,101.101,83.3236,2.15245,2.27613,403.036,387.696,11.5006,-6.44903,11549.1,445.178,1,1,2,3,4,0
178,43,101.482,84.1032,2.06079,2.26311,860.936,359.114,2.11317,-27.8275,26008.6,502.953,1,1,2,3,4,0
178,44,101.664,83.6814,2.77801,2.93908,917.283,199.427,-18.2996,10.9913,49838.6,525.698,1,1,2,3,4,0
178,45,100.979,83.9886,2.75602,3.19783,1164.6,157.624,20.8541,-40.5751,63573,567.811,1,2,3,4,5,0
178,46,103.343,81.3707,1.78162,1.95963,1438.44,592.578,-32.3507,-38.6547,26002.4,744.266,1,2,3,4,5,0
178,47,104.091,79.7351,3.66228,3.7591,2256.75,-566.015,-91.3107,75.2708,199977,821.355,1,2,2,3,4,0
178,48,104.194,79.7084,3.55948,3.64219,1969.41,-226.081,-71.6063,45.1617,153630,814.805,1,2,2,3,4,0
178,49,105.521,78.9033,1.66714,3.11917,1033.83,435.412,1.23489,-43.2116,32576.2,655.639,1,2,2,3,4,0
178,50,106.133,79.2161,1.8564,2.357,1150.33,528.62,6.44428,-67.6831,31255.5,695.911,1,2,2,3,4,0
178,51,104.257,79.9677,2.25106,3.14396,1358.31,449.55,-3.20708,-54.0031,56642.2,821.272,1,1,2,3,4,0
178,52,103.679,80.3849,2.06054,2.65671,1851.48,488.579,-39.9713,-8.62228,67179.1,887.071,1,1,2,3,4,0
178,53,103.686,81.0529,1.95655,2.73556,1967.29,478.409,-27.1548,-51.6988,71402.1,901.568,1,2,2,3,4,0
178,54,103.43,81.8316,2.05191,2.70718,1570.85,638.594,-37.568,-35.9459,50179.6,937.627,1,2,3,4,5,0
178,55,101.05,84.1554,2.5542,2.63189,2115.21,319.945,-1.70549,-34.0192,85791.3,820.006,1,2,3,4,5,0
178,56,100.277,85.6789,3.45651,3.40151,1747.74,-102.581,23.882,-72.4459,126776,693.29,1,2,3,4,5,0
178,57,98.2901,86.0762,2.49587,1.82601,650.47,539.208,18.5797,2.10865,17917.2,618.456,1,2,3,4,5,0
178,58,97.9721,86.4787,2.01407,1.5671,675.672,464.421,22.9885,-4.56246,11773.4,532.024,1,2,3,4,5,0
178,59,96.5397,87.7518,1.83726,1.83413,555.978,495.63,-8.8623,25.1406,9588.11,548.219,1,2,3,4,4,0
178,60,95.1074,89.0248,1.66045,2.10116,436.283,526.839,-40.7131,54.8436,7402.83,564.414,1,1,2,3,4,0
178,61,95.3381,88.5929,2.61416,2.68067,923.639,228.807,-55.5644,45.672,43931.8,525.154,1,1,2,3,4,0
178,62,96.2661,88.5727,3.46906,3.0636,1330.78,-180.771,-98.6933,61.0247,99439,515.917,1,2,2,3,4,0
178,63,96.4492,87.3957,3.80373,3.69026,1385.83,-385.424,-101.436,86.3837,129939,507.343,1,2,2,3,4,0
178,64,96.1825,87.8372,2.15214,2.17649,640.181,416.155,-42.7399,35.8204,18672.9,515.988,1,2,3,4,5,0
178,65,99.9119,85.0103,3.80546,4.09791,516.407,-21.0688,-54.2288,64.8669,74484.5,482.686,1,2,3,4,5,0
178,66,95.6789,89.8131,1.70187,2.1589,517.805,308.714,-62.7575,36.4502,26522.4,481.609,1,2,3,4,5,0
